player_id,player_name,player_nickname,jersey_number,country_id,country_name,position_id,position_name,team_name
6735,Adrián López Álvarez,Adrián López,22,214,Spain,24,Left Center Forward,Osasuna
6810,José Manuel Arnáiz Díaz,José Arnáiz,16,214,Spain,22,Right Center Forward,Osasuna
23213,Enric Gallego Puigsech,Enric Gallego,11,214,Spain,19,Center Attacking Midfield,Osasuna
23944,Oier Sanjurjo Mate,Oier,6,214,Spain,10,Center Defensive Midfield,Osasuna
23945,Iñigo Pérez Soto,Iñigo Pérez,21,214,Spain,15,Left Center Midfield,Osasuna
23947,Roberto Torres Morales,Roberto Torres,10,214,Spain,13,Right Center Midfield,Osasuna
23950,David García Zubiría,David García,5,214,Spain,5,Left Center Back,Osasuna
24085,Pervis Josué Estupiñán Tenorio,Pervis Estupiñán,30,65,Ecuador,8,Left Wing Back,Osasuna
24211,Sergio Herrera Pirón,Sergio Herrera,1,214,Spain,1,Goalkeeper,Osasuna
24212,Aridane Hernández Umpiérrez,Aridane Hernández,23,214,Spain,3,Right Center Back,Osasuna
24315,Enrique Barja Afonso,Kike Barja,19,214,Spain,23,Center Forward,Osasuna
25062,Juan Manuel Pérez Ruiz,Juan Pérez,25,214,Spain,,,Osasuna
30277,Jon Moncayola Tollar,Jon Moncayola,27,214,Spain,13,Right Center Midfield,Osasuna
40114,Javier Martínez Calvo,Javi Martínez,33,214,Spain,,,Osasuna
40115,Aimar Oroz,,34,214,Spain,,,Osasuna
41471,José Javier Hualde Zaratiegui,José Hualde,35,214,Spain,,,Osasuna
6388,Ander Iturraspe Derteano,Ander Iturraspe,8,214,Spain,9,Right Defensive Midfield,Espanyol
6848,Andrés Tomás Prieto Albert,Andrés Prieto,1,214,Spain,,,Espanyol
6930,Jonathan Calleri,,12,11,Argentina,22,Right Center Forward,Espanyol
10709,Modibo Sagnan,,15,78,France,,,Real Sociedad
24144,Ángel Montoro Sánchez,Ángel Montoro,19,214,Spain,11,Left Defensive Midfield,Granada
24324,Gustavo Adrián Ramos Vásquez,Adrián Ramos,20,49,Colombia,,,Granada
3218,Marcos Paulo Mesquita Lopes,Rony Lopes,7,183,Portugal,,,Sevilla
7022,Jesús Joaquín Fernández Sáez de la Torre,Suso,14,214,Spain,17,Right Wing,Sevilla
33146,José Mena Rodríguez,José Mena,26,214,Spain,,,Sevilla
33307,Genaro Rodríguez Serrano,Genaro Rodríguez,36,214,Spain,,,Sevilla
41409,Pablo Pérez Rico,Pablo Pérez,40,214,Spain,,,Sevilla
41408,Javier Enrique Delgado Saverio,Kike Saverio,38,65,Ecuador,,,Barcelona
20735,Miguel De la Fuente Escudero,Miguel De la Fuente,29,214,Spain,,,Real Valladolid
21225,Javier Sánchez de Felipe,Javier Sánchez,5,214,Spain,5,Left Center Back,Real Valladolid
24141,Federico San Emeterio Díaz,Fede,16,214,Spain,13,Right Center Midfield,Real Valladolid
24920,José Antonio Caro Díaz,Churripi,13,214,Spain,,,Real Valladolid
29256,Matheus Fernandes Siqueira,Matheus Fernandes,8,31,Brazil,,,Real Valladolid
34728,Diego Alende López,Diego Alende,30,214,Spain,,,Real Valladolid
40881,Enrique Pérez Muñoz,Kike Pérez,28,214,Spain,16,Left Midfield,Real Valladolid
41610,Víctor García Raja,Víctor García,35,214,Spain,,,Real Valladolid
5633,Yannick Ferreira Carrasco,Yannick Carrasco,21,22,Belgium,16,Left Midfield,Atlético Madrid
33339,Manuel Sánchez De La Peña,Manu Sánchez,35,214,Spain,,,Atlético Madrid
41732,Ricard Sánchez Sendra,Ricard Sánchez,42,214,Spain,,,Atlético Madrid
41733,Álvaro García Segovia,Álvaro García,26,214,Spain,,,Atlético Madrid
6910,Eduardo Expósito Jaén,Edu Expósito,10,214,Spain,12,Right Midfield,Eibar
23808,Enrique González Casín,Quique,7,214,Spain,,,Eibar
23981,Álvaro Tejero Sacristán,Álvaro Tejero,24,214,Spain,,,Eibar
2948,Nabil Fekir,,8,78,France,16,Left Midfield,Real Betis
26404,Guido Rodríguez,,21,11,Argentina,10,Center Defensive Midfield,Real Betis
30518,Daniel Martín Fernández,Dani Martín,13,214,Spain,,,Real Betis
33079,Edgar González Estrada,Edgar González,32,214,Spain,,,Real Betis
3515,Alberto Moreno Pérez,Alberto Moreno,18,214,Spain,6,Left Back,Villarreal
6402,Francisco Alcácer García,Paco Alcácer,17,214,Spain,24,Left Center Forward,Villarreal
15737,Sergio Lozano Lluch,Sergio Lozano,28,214,Spain,,,Villarreal
22819,Bruno Soriano Llido,Bruno Soriano,21,214,Spain,11,Left Defensive Midfield,Villarreal
34515,Fernando Niño Rodriguez,Fernando Niño,34,214,Spain,23,Center Forward,Villarreal
35287,Sofian Chakla,Soufiane Chakla,22,154,Morocco,,,Villarreal
20734,Sergio Akieme Rodríguez,Sergio Akieme,39,214,Spain,,,Barcelona
23803,Esteban Rodrigo Burgos,Esteban Burgos,2,11,Argentina,3,Right Center Back,Eibar
10525,Kenny Miller,,16,201,Scotland,12,Right Midfield,Wolverhampton Wanderers
15595,Steffen Iversen,,19,171,Norway,24,Left Center Forward,Wolverhampton Wanderers
17727,Ioan Viorel Ganea,Ionel Ganea,20,187,Romania,22,Right Center Forward,Wolverhampton Wanderers
24765,Denis Irwin,,2,109,Ireland,2,Right Back,Wolverhampton Wanderers
40304,Lee Naylor,,3,68,England,6,Left Back,Wolverhampton Wanderers
40305,Mark Kennedy,,11,109,Ireland,16,Left Midfield,Wolverhampton Wanderers
40311,Alex Rae,,4,201,Scotland,9,Right Defensive Midfield,Wolverhampton Wanderers
40312,Paul Butler,,6,68,England,5,Left Center Back,Wolverhampton Wanderers
40313,Colin Cameron,,10,201,Scotland,11,Left Defensive Midfield,Wolverhampton Wanderers
40314,Jody Craddock,,12,68,England,3,Right Center Back,Wolverhampton Wanderers
40319,Paul Jones,,21,249,Wales,1,Goalkeeper,Wolverhampton Wanderers
40320,Carl Cort,,27,97,Guyana,24,Left Center Forward,Wolverhampton Wanderers
12529,Ashley Cole,,3,68,England,6,Left Back,Arsenal
15042,Dennis Bergkamp,,10,160,Netherlands,22,Right Center Forward,Arsenal
15515,Patrick Vieira,,4,78,France,9,Right Defensive Midfield,Arsenal
15516,Thierry Henry,,14,78,France,24,Left Center Forward,Arsenal
15637,Sulzeer Jeremiah ''Sol' Campbell,Sol Campbell,23,68,England,5,Left Center Back,Arsenal
19312,Robert Pirès,,7,78,France,16,Left Midfield,Arsenal
20015,Jens Lehmann,,1,85,Germany,1,Goalkeeper,Arsenal
23816,José Antonio Reyes Calderón,José Antonio Reyes,9,214,Spain,22,Right Center Forward,Arsenal
26014,Eduardo César Daude Gaspar,Edu Gaspar,17,31,Brazil,11,Left Defensive Midfield,Arsenal
38412,Kolo Habib Touré,Kolo Touré,28,55,Côte d'Ivoire,3,Right Center Back,Arsenal
40221,Gilberto Aparecido da Silva,Gilberto Silva,19,31,Brazil,12,Right Midfield,Arsenal
40222,Laureano Bisan-Etame Mayer,Lauren,12,39,Cameroon,2,Right Back,Arsenal
3337,Jermain Defoe,,18,68,England,16,Left Midfield,Tottenham Hotspur
3872,Johnnie Jackson,,32,68,England,16,Left Midfield,Tottenham Hotspur
11348,Robbie Keane,,10,109,Ireland,24,Left Center Forward,Tottenham Hotspur
15638,Jamie Redknapp,,15,68,England,13,Right Center Midfield,Tottenham Hotspur
20488,Ledley King,,26,68,England,3,Right Center Back,Tottenham Hotspur
25960,Frédéric Oumar Kanouté,Frédéric Kanouté,9,140,Mali,22,Right Center Forward,Tottenham Hotspur
40272,Stephen Kelly,,34,109,Ireland,2,Right Back,Tottenham Hotspur
40273,Goran Bunjevčević,,5,203,Serbia,6,Left Back,Tottenham Hotspur
40274,Kasey Keller,,13,241,United States of America,1,Goalkeeper,Tottenham Hotspur
40275,Mauricio Taricco,,3,11,Argentina,6,Left Back,Tottenham Hotspur
40276,Gustavo Augusto Poyet Domínguez,Gustavo Poyet,14,242,Uruguay,12,Right Midfield,Tottenham Hotspur
40277,Simon Davies,,29,249,Wales,2,Right Back,Tottenham Hotspur
40278,Michael Brown,,6,68,England,15,Left Center Midfield,Tottenham Hotspur
40279,Anthony Gardner,,30,68,England,5,Left Center Back,Tottenham Hotspur
40316,Rohan Ricketts,,27,68,England,,,Tottenham Hotspur
15654,Martin Keown,,5,68,England,,,Arsenal
20302,Gaël Clichy,,22,78,France,,,Arsenal
24972,Ray Parlour,,15,68,England,12,Right Midfield,Arsenal
42458,Graham Stack,,33,109,Ireland,,,Arsenal
4724,Glen Johnson,,0,68,England,2,Right Back,Chelsea
15524,Jesper Grønkjær,Jesper Grönkjaer,0,61,Denmark,12,Right Midfield,Chelsea
18105,Adrian Mutu,,0,187,Romania,24,Left Center Forward,Chelsea
20254,Claude Makélélé,,0,78,France,9,Right Defensive Midfield,Chelsea
20281,Mario Melchiot,,0,160,Netherlands,3,Right Center Back,Chelsea
20330,Frank Lampard,,0,68,England,11,Left Defensive Midfield,Chelsea
20444,Damien Duff,,0,109,Ireland,16,Left Midfield,Chelsea
34394,Hernán Jorge Crespo,Hernán Crespo,0,11,Argentina,24,Left Center Forward,Chelsea
40123,Robert Huth,,0,85,Germany,5,Left Center Back,Chelsea
40258,Wayne Bridge,,0,68,England,6,Left Back,Chelsea
40259,Joe Cole,,0,68,England,16,Left Midfield,Chelsea
40260,Carlo Cudicini,,0,112,Italy,1,Goalkeeper,Chelsea
40261,"Gérémi Sorele N""Djitap Fotso",,0,39,Cameroon,11,Left Defensive Midfield,Chelsea
40262,Jerrel Hasselbaink,Jimmy Floyd Hasselbaink,0,160,Netherlands,22,Right Center Forward,Chelsea
15512,Sylvain Wiltord,,11,78,France,22,Right Center Forward,Arsenal
24971,Nwankwo Christian Kanu,,0,166,Nigeria,22,Right Center Forward,Arsenal
26194,Pascal Cygan,,0,78,France,16,Left Midfield,Arsenal
3633,Gareth Barry,,6,68,England,10,Center Defensive Midfield,Aston Villa
4394,Peter Whittingham,,17,68,England,15,Left Center Midfield,Aston Villa
15092,Alpay Fehmi Özalan,Alpay Özalan,5,233,Turkey,,,Aston Villa
15761,Olof Mellberg,,4,220,Sweden,3,Right Center Back,Aston Villa
20019,Thomas Hitzlsperger,,12,85,Germany,,,Aston Villa
20145,Thomas Løvendahl Sørensen,Thomas Sørensen,1,61,Denmark,1,Goalkeeper,Aston Villa
20327,Darius Vassell,,10,68,England,16,Left Midfield,Aston Villa
24763,Ronny Johnsen,,27,171,Norway,5,Left Center Back,Aston Villa
40359,Jlloyd Tafari Samuel,Jlloyd Samuel,3,231,Trinidad and Tobago,6,Left Back,Aston Villa
40360,Ulises Hernán de la Cruz Bernardo,Ulises de la Cruz,15,65,Ecuador,12,Right Midfield,Aston Villa
40361,Mark Anthony Delaney,Mark Delaney,2,249,Wales,2,Right Back,Aston Villa
40362,Juan Pablo Ángel Arango,Juan Pablo Ángel,18,49,Colombia,23,Center Forward,Aston Villa
40363,Lee Hendrie,,7,68,England,13,Right Center Midfield,Aston Villa
364783,Hassan Kachloul,,22,154,Morocco,,,Aston Villa
364784,Mark Kinsella,,26,109,Ireland,10,Center Defensive Midfield,Aston Villa
364785,Stefan Postma,,13,160,Netherlands,,,Aston Villa
15754,Fredrik Ljungberg,,8,220,Sweden,12,Right Midfield,Arsenal
40870,Stuart Taylor,,13,68,England,,,Arsenal
3538,Wayne Mark Rooney,Wayne Rooney,18,68,England,15,Left Center Midfield,Everton
19497,Nigel Martyn,,25,68,England,1,Goalkeeper,Everton
20189,Tobias Linderoth,,22,220,Sweden,10,Center Defensive Midfield,Everton
24794,Duncan Ferguson,,10,201,Scotland,23,Center Forward,Everton
40281,David Unsworth,,6,68,England,5,Left Center Back,Everton
40282,Gary Naysmith,,15,201,Scotland,6,Left Back,Everton
40285,Alan Stubbs,,4,68,England,3,Right Center Back,Everton
40286,Tomasz Radziński,,8,40,Canada,21,Left Wing,Everton
40287,Tie Li,Li Tie,12,46,China,10,Center Defensive Midfield,Everton
40288,Joseph Phillip Yobo,,20,166,Nigeria,,,Everton
129558,Tony Hibbert,,28,68,England,2,Right Back,Everton
375066,Lee Carsley,,26,109,Ireland,13,Right Center Midfield,Everton
375067,Francis Jeffers,,11,68,England,17,Right Wing,Everton
375068,Kevin Campbell,,9,68,England,21,Left Wing,Everton
375069,Steve Simonsen,,13,68,England,,,Everton
375070,Kevin Kilbane,,14,109,Ireland,15,Left Center Midfield,Everton
40255,Jérémie Aliadière,,30,78,France,,,Arsenal
41623,Rami Shaaban,,24,220,Sweden,,,Arsenal
4040,Peter Crouch,,16,68,England,22,Right Center Forward,Aston Villa
13439,Liam Ridgewell,,24,68,England,16,Left Midfield,Aston Villa
20180,Marcus Allbäck,,14,220,Sweden,22,Right Center Forward,Aston Villa
7752,Brad Jones,,35,14,Australia,,,Middlesbrough
9585,Stewart Downing,,19,68,England,16,Left Midfield,Middlesbrough
15403,Gareth Southgate,,6,68,England,5,Left Center Back,Middlesbrough
17793,Boudewijn Zenden,,27,160,Netherlands,22,Right Center Forward,Middlesbrough
40252,Massimo Maccarone,,9,112,Italy,24,Left Center Forward,Middlesbrough
40322,Mark Schwarzer,,1,14,Australia,1,Goalkeeper,Middlesbrough
40323,Joseph-Desiré Job,,16,39,Cameroon,24,Left Center Forward,Middlesbrough
40324,George Boateng,,7,160,Netherlands,13,Right Center Midfield,Middlesbrough
40325,Ugo Ehiogu,,4,68,England,3,Right Center Back,Middlesbrough
40326,Danny Mills,,15,68,England,2,Right Back,Middlesbrough
40327,Szilárd Németh,,8,207,Slovakia,12,Right Midfield,Middlesbrough
40328,Franck Queudrue,,3,78,France,6,Left Back,Middlesbrough
40329,Dorival Guidoni Júnior,Doriva,20,31,Brazil,15,Left Center Midfield,Middlesbrough
40330,Chris Riggott,,5,68,England,3,Right Center Back,Middlesbrough
40331,Oswaldo Giroldo Júnior,Juninho Paulista,10,31,Brazil,15,Left Center Midfield,Middlesbrough
40402,Stuart Parnaby,,21,68,England,,,Middlesbrough
24840,Justin Hoyte,,45,231,Trinidad and Tobago,,,Arsenal
15036,Edwin van der Sar,,1,160,Netherlands,1,Goalkeeper,Fulham
20505,Louis Saha,,8,78,France,23,Center Forward,Fulham
38566,Lee Clark,,10,68,England,13,Right Center Midfield,Fulham
40407,Steed Malbranque,,14,78,France,21,Left Wing,Fulham
40408,Moritz Volz,,2,85,Germany,2,Right Back,Fulham
40409,Junichi Inamoto,,6,114,Japan,17,Right Wing,Fulham
40410,Barry Hayles,,15,113,Jamaica,23,Center Forward,Fulham
40411,Sylvain Legwinski,,5,78,France,19,Center Attacking Midfield,Fulham
40412,Sean Davis,,23,68,England,15,Left Center Midfield,Fulham
40413,Zat Knight,,16,68,England,3,Right Center Back,Fulham
40414,Jérôme Bonnissel,,18,78,France,6,Left Back,Fulham
40415,Andy Melville,,4,249,Wales,5,Left Center Back,Fulham
40422,Alain Goma,,24,78,France,,,Fulham
40423,Martin Djetou,,17,78,France,,,Fulham
45964,Mark Crossley,,12,249,Wales,,,Fulham
45965,Facundo Sava,,9,11,Argentina,,,Fulham
15411,Darren Anderton,,7,68,England,13,Right Center Midfield,Tottenham Hotspur
20011,Hélder Manuel Marques Postiga,Hélder Postiga,8,183,Portugal,22,Right Center Forward,Tottenham Hotspur
26149,Stephane Dalmat,Stéphane Dalmat,11,78,France,15,Left Center Midfield,Tottenham Hotspur
38402,Bobby Zamora,,25,68,England,22,Right Center Forward,Tottenham Hotspur
38404,Paul Konchesky,,16,68,England,5,Left Center Back,Tottenham Hotspur
40315,Mbulelo Mabizela,,21,211,South Africa,5,Left Center Back,Tottenham Hotspur
40317,Dean Richards,,36,68,England,10,Center Defensive Midfield,Tottenham Hotspur
40318,Stephen Carr,,2,109,Ireland,7,Right Wing Back,Tottenham Hotspur
15399,Robbie Fowler,,8,68,England,15,Left Center Midfield,Manchester City
15407,Steve McManaman,,20,68,England,13,Right Center Midfield,Manchester City
15519,Nicolas Anelka,,39,78,France,23,Center Forward,Manchester City
19636,Paul Bosvelt,,26,160,Netherlands,15,Left Center Midfield,Manchester City
20329,David James,,1,68,England,1,Goalkeeper,Manchester City
20447,Richard Dunne,,22,109,Ireland,3,Right Center Back,Manchester City
24758,Michael Tarnat,,18,85,Germany,6,Left Back,Manchester City
38465,Claudio Reyna,,6,241,United States of America,13,Right Center Midfield,Manchester City
38551,Shaun Wright-Phillips,,29,68,England,18,Right Attacking Midfield,Manchester City
38552,Joey Barton,,24,68,England,10,Center Defensive Midfield,Manchester City
40215,Jihai Sun,Sun Jihai,17,46,China,2,Right Back,Manchester City
40217,Trevor Sinclair,,28,68,England,20,Left Attacking Midfield,Manchester City
40218,Sylvain Distin,,5,78,France,5,Left Center Back,Manchester City
4022,Darren Fletcher,,24,201,Scotland,12,Right Midfield,Manchester United
13042,Tim Howard,,14,241,United States of America,,,Manchester United
15402,Gary Neville,,2,68,England,2,Right Back,Manchester United
15590,Ole Gunnar Solskjær,Ole Gunnar Solskjaer,20,171,Norway,12,Right Midfield,Manchester United
15660,Phil Neville,,3,68,England,,,Manchester United
15666,Paul Scholes,,18,68,England,13,Right Center Midfield,Manchester United
16890,John O''Shea,John O'Shea,22,109,Ireland,6,Left Back,Manchester United
19729,Ruud van Nistelrooy,Ruud van Nistelrooy,10,160,Netherlands,23,Center Forward,Manchester United
20175,Ryan Giggs,,11,249,Wales,16,Left Midfield,Manchester United
20341,Mikaël Silvestre,,27,78,France,5,Left Center Back,Manchester United
24761,Nicky Butt,,8,68,England,,,Manchester United
24805,Roy Keane,,16,109,Ireland,15,Left Center Midfield,Manchester United
40364,Roy Carroll,,13,169,Northern Ireland,1,Goalkeeper,Manchester United
40365,Eric Daniel Djemba-Djemba,,19,39,Cameroon,13,Right Center Midfield,Manchester United
40366,Wes Brown,,6,68,England,3,Right Center Back,Manchester United
7814,Anthony Le Tallec,,0,78,France,16,Left Midfield,Liverpool
9845,John Welsh,,0,68,England,9,Right Defensive Midfield,Liverpool
15280,Vladimir Smicer,,11,60,Czech Republic,16,Left Midfield,Liverpool
15659,Emile Heskey,,0,68,England,24,Left Center Forward,Liverpool
15665,Michael Owen,,10,68,England,24,Left Center Forward,Liverpool
19109,Steven Gerrard,,0,68,England,11,Left Defensive Midfield,Liverpool
34386,John Arne Semundseth Riise,John Arne Riise,0,171,Norway,6,Left Back,Liverpool
34389,Sami Hyypiä,,0,77,Finland,5,Left Center Back,Liverpool
34390,Jerzy Dudek,,0,182,Poland,1,Goalkeeper,Liverpool
34391,Harry Kewell,,0,14,Australia,22,Right Center Forward,Liverpool
34392,Steve Finnan,,0,109,Ireland,2,Right Back,Liverpool
40254,Igor Bišćan,,0,56,Croatia,3,Right Center Back,Liverpool
40256,Salif Alassane Diao,Salif Diao,0,202,Senegal,9,Right Defensive Midfield,Liverpool
40257,El-Hadji Ousseynou Diouf,El-Hadji Diouf,9,202,Senegal,12,Right Midfield,Liverpool
15049,Billy McKinlay,,0,201,Scotland,9,Right Defensive Midfield,Leicester City
15173,Steffen Freund,,0,85,Germany,12,Right Midfield,Leicester City
24798,Nikos Dabizas,Nikolaos Dabizas,0,88,Greece,5,Left Center Back,Leicester City
40235,Danny Coyne,,0,249,Wales,1,Goalkeeper,Leicester City
40236,Ian Walker,,1,68,England,1,Goalkeeper,Leicester City
40237,James Scowcroft,,0,68,England,12,Right Midfield,Leicester City
40238,Lilian Nalis,,0,78,France,11,Left Defensive Midfield,Leicester City
40239,Jordan Stewart,,0,68,England,6,Left Back,Leicester City
40240,Paul Dickov,,0,201,Scotland,24,Left Center Forward,Leicester City
40241,Matt Heath,,0,68,England,3,Right Center Back,Leicester City
40242,Marcus Bent,,0,68,England,22,Right Center Forward,Leicester City
40243,Frank Mohammed Sinclair,Frank Sinclair,0,113,Jamaica,2,Right Back,Leicester City
40244,Trevor Benjamin,,0,113,Jamaica,24,Left Center Forward,Leicester City
40245,Paul Brooker,,0,68,England,16,Left Midfield,Leicester City
45969,Keith Gillespie,,7,169,Northern Ireland,,,Leicester City
45970,Steve Guppy,,27,68,England,,,Leicester City
4357,Matthew Taylor,,14,68,England,6,Left Back,Portsmouth
9791,Richard Duffy,,31,249,Wales,,,Portsmouth
15410,Teddy Sheringham,,10,68,England,,,Portsmouth
15505,Steve Stone,,19,68,England,12,Right Midfield,Portsmouth
20331,Ivica Mornar,,37,56,Croatia,22,Right Center Forward,Portsmouth
38403,Shaka Hislop,,1,231,Trinidad and Tobago,1,Goalkeeper,Portsmouth
40337,Yakubu Aiyegbeni,,20,166,Nigeria,22,Right Center Forward,Portsmouth
40338,Nigel Quashie,,11,201,Scotland,11,Left Defensive Midfield,Portsmouth
40339,Arjan de Zeeuw,,6,160,Netherlands,3,Right Center Back,Portsmouth
40340,Dejan Stefanovic,,3,203,Serbia,5,Left Center Back,Portsmouth
40343,Amdy Moustapha Faye,Amdy Fayé,15,202,Senegal,9,Right Defensive Midfield,Portsmouth
376516,Richard Hughes,,22,201,Scotland,16,Left Midfield,Portsmouth
376517,John Curtis,,33,68,England,2,Right Back,Portsmouth
376518,Trésor Lomana LuaLua,,32,52,"Congo, (Kinshasa)",24,Left Center Forward,Portsmouth
376519,Harald Wapenaar,,25,160,Netherlands,,,Portsmouth
376520,Kevin Harper,,7,201,Scotland,,,Portsmouth
376521,David Bentley,,37,68,England,12,Right Midfield,Arsenal
11270,Eiður Smári Guðjohnsen,Eiður Guðjohnsen,22,104,Iceland,22,Right Center Forward,Chelsea
20257,William Gallas,,13,78,France,3,Right Center Back,Chelsea
20286,Scott Parker,,19,68,England,13,Right Center Midfield,Chelsea
20287,John Terry,,26,68,England,5,Left Center Back,Chelsea
40271,Neil Sullivan,,34,201,Scotland,1,Goalkeeper,Chelsea
9353,Nicky Hunt,,18,68,England,2,Right Back,Bolton Wanderers
15073,Youri Djorkaeff,,6,78,France,16,Left Midfield,Bolton Wanderers
19772,Stylianos Giannakopoulos,,7,88,Greece,,,Bolton Wanderers
21540,Kevin Nolan,,4,68,England,12,Right Midfield,Bolton Wanderers
40383,Émerson Augusto Thome,Émerson Thome,26,31,Brazil,3,Right Center Back,Bolton Wanderers
40384,"Augustine Azuka ""Jay-Jay"" Okocha",,10,166,Nigeria,15,Left Center Midfield,Bolton Wanderers
40385,Jussi Jääskeläinen,,22,77,Finland,1,Goalkeeper,Bolton Wanderers
40386,Iván Campo Ramos,Iván Campo,16,214,Spain,10,Center Defensive Midfield,Bolton Wanderers
40387,Henrik Pedersen,,9,61,Denmark,12,Right Midfield,Bolton Wanderers
40388,Kevin Cyril Davies,Kevin Davies,14,68,England,23,Center Forward,Bolton Wanderers
40389,Per Frandsen,,8,61,Denmark,13,Right Center Midfield,Bolton Wanderers
40390,Simon Charlton,,3,68,England,5,Left Center Back,Bolton Wanderers
40391,Ricardo Wayne Gardner,Ricardo Gardner,11,113,Jamaica,6,Left Back,Bolton Wanderers
40392,Ibrahim Ba,,15,78,France,10,Center Defensive Midfield,Bolton Wanderers
45966,Kevin Poole,,1,68,England,,,Bolton Wanderers
45967,Anthony Barness,,2,68,England,,,Bolton Wanderers
15259,Patrik Berger,,13,60,Czech Republic,16,Left Midfield,Portsmouth
20402,Boris Živković,,4,56,Croatia,6,Left Back,Portsmouth
20510,Alexei Gennadyevich Smertin,Alexey Smertin,30,188,Russia,16,Left Midfield,Portsmouth
40336,Sébastien Schemmel,,28,78,France,2,Right Back,Portsmouth
40341,Tim Sherwood,,8,68,England,22,Right Center Forward,Portsmouth
40342,Jason Roberts,,31,90,Grenada,24,Left Center Forward,Portsmouth
11009,Chris Baird,,32,169,Northern Ireland,2,Right Back,Southampton
40433,Kevin Phillips,,7,68,England,24,Left Center Forward,Southampton
40434,Paul Telfer,,33,201,Scotland,12,Right Midfield,Southampton
40435,Rory Delap,,18,109,Ireland,13,Right Center Midfield,Southampton
40436,Darren Kenton,,22,68,England,2,Right Back,Southampton
40437,Brett Ormerod,,36,68,England,16,Left Midfield,Southampton
40438,Antti Mikko Niemi,Antti Niemi,14,77,Finland,1,Goalkeeper,Southampton
40439,David Prutton,,20,68,England,15,Left Center Midfield,Southampton
40440,Léandre Griffit,,30,78,France,16,Left Midfield,Southampton
40441,Michael Lennart Svensson,Michael Svensson,11,220,Sweden,5,Left Center Back,Southampton
40442,James Beattie,,9,68,England,22,Right Center Forward,Southampton
40443,Neill McCann,,10,201,Scotland,12,Right Midfield,Southampton
40444,Fitz Hall,,15,68,England,3,Right Center Back,Southampton
40445,Danny Higginbotham,,19,87,Gibraltar,6,Left Back,Southampton
45995,Chris Marsden,,4,68,England,,,Southampton
3473,James Philip Milner,James Milner,38,68,England,24,Left Center Forward,Leeds United
3953,Aaron Lennon,,25,68,England,16,Left Midfield,Leeds United
4815,Scott Carson,,40,68,England,,,Leeds United
26649,Jermaine Pennant,,11,68,England,12,Right Midfield,Leeds United
38557,David Batty,,23,68,England,9,Right Defensive Midfield,Leeds United
40132,Paul Robinson,,1,68,England,1,Goalkeeper,Leeds United
40263,Zoumana Camara,,6,78,France,3,Right Center Back,Leeds United
40264,Michael Bridges,,8,68,England,24,Left Center Forward,Leeds United
40265,José Vitor Roque Júnior,Roque Júnior,12,31,Brazil,5,Left Center Back,Leeds United
40266,Seth Johnson,,20,68,England,11,Left Defensive Midfield,Leeds United
40267,Alan Smith,,17,68,England,22,Right Center Forward,Leeds United
40268,René Salomon Olembé-Olembé,,24,39,Cameroon,6,Left Back,Leeds United
40269,Lamine Sakho,,10,202,Senegal,16,Left Midfield,Leeds United
40270,Gary Oliver Kelly,Gary Kelly,2,109,Ireland,2,Right Back,Leeds United
40368,Ian Harte,,3,109,Ireland,,,Leeds United
40371,Michael Duberry,,22,68,England,,,Leeds United
40403,Malcolm Christie,,11,68,England,22,Right Center Forward,Middlesbrough
40404,Alan Wright,,22,68,England,6,Left Back,Middlesbrough
40405,Colin Cooper,,28,68,England,11,Left Defensive Midfield,Middlesbrough
40406,Andrew Davies,,24,68,England,3,Right Center Back,Middlesbrough
9003,Paul Gallagher,,0,201,Scotland,22,Right Center Forward,Blackburn Rovers
15095,Tugay Kerimoğlu,,0,233,Turkey,13,Right Center Midfield,Blackburn Rovers
15272,Markus Babbel,,0,85,Germany,2,Right Back,Blackburn Rovers
15281,Dino Baggio,,21,112,Italy,2,Right Back,Blackburn Rovers
24766,Dwight Yorke,,0,231,Trinidad and Tobago,24,Left Center Forward,Blackburn Rovers
24767,Andy Cole,,9,68,England,22,Right Center Forward,Blackburn Rovers
38464,Brad Friedel,,0,241,United States of America,1,Goalkeeper,Blackburn Rovers
40352,Barry Ferguson,,0,201,Scotland,15,Left Center Midfield,Blackburn Rovers
40353,Vratislav Greško,,0,207,Slovakia,6,Left Back,Blackburn Rovers
40354,Lucas Neill,,0,14,Australia,6,Left Back,Blackburn Rovers
40355,Andy Todd,,0,68,England,3,Right Center Back,Blackburn Rovers
40356,Craig Short,,6,68,England,5,Left Center Back,Blackburn Rovers
40357,Brett Emerton,,0,14,Australia,12,Right Midfield,Blackburn Rovers
40358,Steven Reid,,12,109,Ireland,6,Left Back,Blackburn Rovers
40393,"Bruno N""Gotty",Bruno N'Gotty,5,78,France,3,Right Center Back,Bolton Wanderers
20059,Aaron Hughes,,18,169,Northern Ireland,2,Right Back,Newcastle United
20446,Shay Given,,1,109,Ireland,1,Goalkeeper,Newcastle United
24799,Gary Speed,,11,249,Wales,11,Left Defensive Midfield,Newcastle United
24801,Steve Harper,,12,68,England,,,Newcastle United
26010,Hugo Miguel Ferreira Gomes Viana,Hugo Viana,45,183,Portugal,16,Left Midfield,Newcastle United
38418,Jonathan Woodgate,,27,68,England,5,Left Center Back,Newcastle United
40225,"Andy O""Brien",,5,109,Ireland,3,Right Center Back,Newcastle United
40226,Craig Bellamy,,10,249,Wales,22,Right Center Forward,Newcastle United
