player_id,match_id,first_half_start_time,first_half_end_time,first_half_start_reason,first_half_end_reason,second_half_start_time,second_half_end_time,second_half_start_reason,second_half_end_reason
21540,3749278,00:00,74:23,Starting XI,Substitution - Off (Tactical),00:00,74:23,Starting XI,Substitution - Off (Tactical)
40383,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40384,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40385,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40386,3749278,00:00,77:54,Starting XI,Substitution - Off (Tactical),00:00,77:54,Starting XI,Substitution - Off (Tactical)
40387,3749278,74:23,,Substitution - On (Tactical),Final Whistle,74:23,,Substitution - On (Tactical),Final Whistle
40388,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40389,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40390,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40391,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40392,3749278,77:54,,Substitution - On (Tactical),Final Whistle,77:54,,Substitution - On (Tactical),Final Whistle
45966,3749278,,,,,,,,
45967,3749278,,,,,,,,
15042,3749278,00:00,69:07,Starting XI,Substitution - Off (Tactical),00:00,69:07,Starting XI,Substitution - Off (Tactical)
15515,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15516,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15637,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15654,3749278,,,,,,,,
15754,3749278,00:00,79:01,Starting XI,Tactical Shift,79:01,,Tactical Shift,Final Whistle
19312,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20015,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20302,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24971,3749278,,,,,,,,
24972,3749278,69:07,79:01,Substitution - On (Tactical),Tactical Shift,79:01,,Tactical Shift,Final Whistle
26014,3749278,,,,,,,,
26194,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
38412,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40221,3749278,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
42458,3749278,,,,,,,,
12529,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15042,3749296,00:00,74:31,Starting XI,Substitution - Off (Tactical),00:00,74:31,Starting XI,Substitution - Off (Tactical)
15512,3749296,74:31,,Substitution - On (Tactical),Final Whistle,74:31,,Substitution - On (Tactical),Final Whistle
15515,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15516,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15637,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15754,3749296,70:12,70:44,Substitution - On (Tactical),Tactical Shift,70:44,,Tactical Shift,Final Whistle
19312,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20015,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24972,3749296,00:00,70:44,Starting XI,Tactical Shift,70:44,,Tactical Shift,Final Whistle
26014,3749296,00:00,70:12,Starting XI,Substitution - Off (Tactical),00:00,70:12,Starting XI,Substitution - Off (Tactical)
38412,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40222,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15259,3749296,00:00,34:02,Starting XI,Substitution - Off (Tactical),00:00,34:02,Starting XI,Substitution - Off (Tactical)
15410,3749296,00:00,91:14,Starting XI,Substitution - Off (Tactical),00:00,91:14,Starting XI,Substitution - Off (Tactical)
15505,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20402,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20510,3749296,34:02,,Substitution - On (Tactical),Final Whistle,34:02,,Substitution - On (Tactical),Final Whistle
38403,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40336,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40337,3749296,00:00,71:59,Starting XI,Substitution - Off (Tactical),00:00,71:59,Starting XI,Substitution - Off (Tactical)
40338,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40339,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40340,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40341,3749296,91:14,,Substitution - On (Tactical),Final Whistle,91:14,,Substitution - On (Tactical),Final Whistle
40342,3749296,71:59,,Substitution - On (Tactical),Final Whistle,71:59,,Substitution - On (Tactical),Final Whistle
40343,3749296,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
11009,3749310,00:00,58:24,Starting XI,Substitution - Off (Tactical),00:00,58:24,Starting XI,Substitution - Off (Tactical)
40319,3749310,,,,,,,,
40433,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40434,3749310,00:00,12:41,Starting XI,Tactical Shift,12:41,78:02,Tactical Shift,Substitution - Off (Tactical)
40435,3749310,00:00,12:41,Starting XI,Tactical Shift,12:41,,Tactical Shift,Final Whistle
40436,3749310,58:24,,Substitution - On (Tactical),Final Whistle,58:24,,Substitution - On (Tactical),Final Whistle
40437,3749310,57:04,,Substitution - On (Tactical),Final Whistle,57:04,,Substitution - On (Tactical),Final Whistle
40438,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40439,3749310,00:00,12:41,Starting XI,Tactical Shift,12:41,,Tactical Shift,Final Whistle
40440,3749310,00:00,57:04,Starting XI,Substitution - Off (Tactical),00:00,57:04,Starting XI,Substitution - Off (Tactical)
40441,3749310,00:00,12:41,Starting XI,Tactical Shift,12:41,,Tactical Shift,Final Whistle
40442,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40443,3749310,78:02,,Substitution - On (Tactical),Final Whistle,78:02,,Substitution - On (Tactical),Final Whistle
40444,3749310,00:00,12:41,Starting XI,Tactical Shift,12:41,,Tactical Shift,Final Whistle
40445,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
45995,3749310,,,,,,,,
15042,3749310,00:00,72:59,Starting XI,Substitution - Off (Tactical),00:00,72:59,Starting XI,Substitution - Off (Tactical)
15515,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15516,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15637,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15654,3749310,,,,,,,,
15754,3749310,00:00,73:05,Starting XI,Substitution - Off (Tactical),00:00,73:05,Starting XI,Substitution - Off (Tactical)
19312,3749310,00:00,86:58,Starting XI,Substitution - Off (Tactical),00:00,86:58,Starting XI,Substitution - Off (Tactical)
20015,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20302,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24971,3749310,72:59,,Substitution - On (Tactical),Final Whistle,72:59,,Substitution - On (Tactical),Final Whistle
24972,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
26014,3749310,73:05,,Substitution - On (Tactical),Final Whistle,73:05,,Substitution - On (Tactical),Final Whistle
26194,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
38412,3749310,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40222,3749310,86:58,,Substitution - On (Tactical),Final Whistle,86:58,,Substitution - On (Tactical),Final Whistle
42458,3749310,,,,,,,,
3473,3749346,45:00,,Substitution - On (Tactical),Final Whistle,45:00,,Substitution - On (Tactical),Final Whistle
3953,3749346,59:57,,Substitution - On (Tactical),Final Whistle,59:57,,Substitution - On (Tactical),Final Whistle
4815,3749346,,,,,,,,
26649,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
38557,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40132,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40263,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40264,3749346,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
40265,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40266,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40267,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40268,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40269,3749346,00:00,59:57,Starting XI,Substitution - Off (Tactical),00:00,59:57,Starting XI,Substitution - Off (Tactical)
40270,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40368,3749346,,,,,,,,
40371,3749346,,,,,,,,
12529,3749346,00:00,26:08,Starting XI,Player Off,26:20,,Player On,Final Whistle
15042,3749346,00:00,41:42,Starting XI,Tactical Shift,41:42,75:59,Tactical Shift,Substitution - Off (Tactical)
15512,3749346,,,,,,,,
15516,3749346,00:00,41:42,Starting XI,Tactical Shift,41:42,,Tactical Shift,Final Whistle
15637,3749346,00:00,41:42,Starting XI,Tactical Shift,64:12,,Tactical Shift,Final Whistle
15754,3749346,00:00,70:50,Starting XI,Substitution - Off (Tactical),00:00,70:50,Starting XI,Substitution - Off (Tactical)
19312,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20015,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24972,3749346,00:00,72:48,Starting XI,Tactical Shift,72:48,,Tactical Shift,Final Whistle
26014,3749346,70:50,72:48,Substitution - On (Tactical),Tactical Shift,72:48,,Tactical Shift,Final Whistle
26194,3749346,,,,,,,,
38412,3749346,00:00,41:42,Starting XI,Tactical Shift,64:12,,Tactical Shift,Final Whistle
40221,3749346,00:00,72:48,Starting XI,Tactical Shift,72:48,,Tactical Shift,Final Whistle
40222,3749346,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40255,3749346,75:59,,Substitution - On (Tactical),Final Whistle,75:59,,Substitution - On (Tactical),Final Whistle
42458,3749346,,,,,,,,
9585,3749358,84:35,,Substitution - On (Tactical),Final Whistle,84:35,,Substitution - On (Tactical),Final Whistle
15403,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40322,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40324,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40327,3749358,00:00,84:35,Starting XI,Substitution - Off (Tactical),00:00,84:35,Starting XI,Substitution - Off (Tactical)
40329,3749358,00:00,45:00,Starting XI,Tactical Shift,45:00,,Tactical Shift,Final Whistle
40330,3749358,00:00,65:44,Starting XI,Substitution - Off (Tactical),00:00,65:44,Starting XI,Substitution - Off (Tactical)
40331,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40402,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40403,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40404,3749358,00:00,45:00,Starting XI,Tactical Shift,45:00,,Tactical Shift,Final Whistle
40405,3749358,00:00,45:00,Starting XI,Tactical Shift,45:00,,Tactical Shift,Final Whistle
40406,3749358,65:44,,Substitution - On (Tactical),Final Whistle,65:44,,Substitution - On (Tactical),Final Whistle
12529,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15042,3749358,74:07,76:00,Substitution - On (Tactical),Tactical Shift,76:00,,Tactical Shift,Final Whistle
15512,3749358,00:00,74:49,Starting XI,Substitution - Off (Tactical),00:00,74:49,Starting XI,Substitution - Off (Tactical)
15515,3749358,00:00,76:00,Starting XI,Tactical Shift,76:00,,Tactical Shift,Final Whistle
15516,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15637,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15754,3749358,00:00,74:03,Starting XI,Substitution - Off (Tactical),00:00,74:03,Starting XI,Substitution - Off (Tactical)
19312,3749358,00:00,74:07,Starting XI,Substitution - Off (Tactical),00:00,74:07,Starting XI,Substitution - Off (Tactical)
20015,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24972,3749358,74:49,76:00,Substitution - On (Tactical),Tactical Shift,76:00,,Tactical Shift,Final Whistle
26014,3749358,74:03,76:00,Substitution - On (Tactical),Tactical Shift,76:00,,Tactical Shift,Final Whistle
38412,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40221,3749358,00:00,76:00,Starting XI,Tactical Shift,76:00,,Tactical Shift,Final Whistle
40222,3749358,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
9003,3749360,00:00,56:30,Starting XI,Substitution - Off (Tactical),00:00,56:30,Starting XI,Substitution - Off (Tactical)
15095,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15272,3749360,00:00,09:00,Starting XI,Player Off,09:31,81:27,Player On,Substitution - Off (Tactical)
15281,3749360,81:27,,Substitution - On (Tactical),Final Whistle,81:27,,Substitution - On (Tactical),Final Whistle
24766,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24767,3749360,56:30,,Substitution - On (Tactical),Final Whistle,56:30,,Substitution - On (Tactical),Final Whistle
38464,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40352,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40353,3749360,00:00,45:00,Starting XI,Substitution - Off (Tactical),00:00,45:00,Starting XI,Substitution - Off (Tactical)
40354,3749360,00:00,45:00,Starting XI,Tactical Shift,45:00,,Tactical Shift,Final Whistle
40355,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40356,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40357,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40358,3749360,45:00,45:00,Tactical Shift,Substitution - On (Tactical),45:00,,Substitution - On (Tactical),Final Whistle
12529,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15042,3749360,00:00,73:39,Starting XI,Substitution - Off (Tactical),00:00,73:39,Starting XI,Substitution - Off (Tactical)
15515,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15516,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15637,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15754,3749360,00:00,83:13,Starting XI,Substitution - Off (Tactical),00:00,83:13,Starting XI,Substitution - Off (Tactical)
19312,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20015,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24972,3749360,73:39,,Substitution - On (Tactical),Final Whistle,73:39,,Substitution - On (Tactical),Final Whistle
26014,3749360,83:13,,Substitution - On (Tactical),Final Whistle,83:13,,Substitution - On (Tactical),Final Whistle
26194,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
38412,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40221,3749360,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
9353,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
19772,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
21540,3749403,00:00,75:57,Starting XI,Substitution - Off (Tactical),00:00,75:57,Starting XI,Substitution - Off (Tactical)
40383,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40384,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40385,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40386,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40387,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40388,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40389,3749403,75:57,,Substitution - On (Tactical),Final Whistle,75:57,,Substitution - On (Tactical),Final Whistle
40390,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40393,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
12529,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15042,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15515,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15516,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15637,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15754,3749403,68:24,,Substitution - On (Tactical),Final Whistle,68:24,,Substitution - On (Tactical),Final Whistle
19312,3749403,00:00,87:53,Starting XI,Substitution - Off (Tactical),00:00,87:53,Starting XI,Substitution - Off (Tactical)
20015,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
26014,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
26194,3749403,87:53,,Substitution - On (Tactical),Final Whistle,87:53,,Substitution - On (Tactical),Final Whistle
38412,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40221,3749403,00:00,68:24,Starting XI,Substitution - Off (Tactical),00:00,68:24,Starting XI,Substitution - Off (Tactical)
40222,3749403,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
12529,3749431,00:00,58:31,Starting XI,Player Off,58:43,91:28,Player On,Substitution - Off (Tactical)
15042,3749431,79:01,,Substitution - On (Tactical),Final Whistle,79:01,,Substitution - On (Tactical),Final Whistle
15512,3749431,00:00,79:01,Starting XI,Substitution - Off (Tactical),00:00,79:01,Starting XI,Substitution - Off (Tactical)
15515,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15516,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15637,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15654,3749431,,,,,,,,
19312,3749431,79:01,,Substitution - On (Tactical),Final Whistle,79:01,,Substitution - On (Tactical),Final Whistle
20015,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20302,3749431,91:28,,Substitution - On (Tactical),Final Whistle,91:28,,Substitution - On (Tactical),Final Whistle
23816,3749431,00:00,79:01,Starting XI,Substitution - Off (Tactical),00:00,79:01,Starting XI,Substitution - Off (Tactical)
26014,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
38412,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40221,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40222,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
41623,3749431,,,,,,,,
20059,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20446,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24799,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
24801,3749431,,,,,,,,
26010,3749431,78:23,,Substitution - On (Tactical),Final Whistle,78:23,,Substitution - On (Tactical),Final Whistle
38418,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40225,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40226,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40227,3749431,00:00,78:23,Starting XI,Substitution - Off (Tactical),00:00,78:23,Starting XI,Substitution - Off (Tactical)
40228,3749431,78:08,,Substitution - On (Tactical),Final Whistle,78:08,,Substitution - On (Tactical),Final Whistle
40229,3749431,00:00,78:08,Starting XI,Substitution - Off (Tactical),00:00,78:08,Starting XI,Substitution - Off (Tactical)
40230,3749431,,,,,,,,
40231,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40232,3749431,,,,,,,,
40233,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40234,3749431,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
12529,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15042,3749434,00:00,90:25,Starting XI,Substitution - Off (Tactical),00:00,90:25,Starting XI,Substitution - Off (Tactical)
15516,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15637,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15754,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
19312,3749434,00:00,08:26,Starting XI,Tactical Shift,66:03,90:44,Tactical Shift,Substitution - Off (Tactical)
20015,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
20302,3749434,00:00,58:35,Starting XI,Substitution - Off (Tactical),00:00,58:35,Starting XI,Substitution - Off (Tactical)
24840,3749434,90:44,,Substitution - On (Tactical),Final Whistle,90:44,,Substitution - On (Tactical),Final Whistle
24971,3749434,58:35,66:03,Substitution - On (Tactical),Tactical Shift,66:03,,Tactical Shift,Final Whistle
26014,3749434,00:00,08:26,Starting XI,Tactical Shift,08:26,,Tactical Shift,Final Whistle
26194,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
38412,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40255,3749434,90:25,,Substitution - On (Tactical),Final Whistle,90:25,,Substitution - On (Tactical),Final Whistle
40290,3749434,00:00,63:53,Starting XI,Tactical Shift,63:53,,Tactical Shift,Final Whistle
40291,3749434,86:30,,Substitution - On (Tactical),Final Whistle,86:30,,Substitution - On (Tactical),Final Whistle
40292,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40293,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40294,3749434,84:55,,Substitution - On (Tactical),Final Whistle,84:55,,Substitution - On (Tactical),Final Whistle
40295,3749434,00:00,63:53,Starting XI,Tactical Shift,63:53,84:55,Tactical Shift,Substitution - Off (Tactical)
40296,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40297,3749434,00:00,63:53,Starting XI,Tactical Shift,63:53,,Tactical Shift,Final Whistle
40298,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40299,3749434,63:47,63:53,Substitution - On (Tactical),Tactical Shift,63:53,,Tactical Shift,Final Whistle
40300,3749434,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40301,3749434,00:00,63:53,Starting XI,Tactical Shift,63:53,86:30,Tactical Shift,Substitution - Off (Tactical)
40302,3749434,00:00,63:53,Starting XI,Tactical Shift,63:53,,Tactical Shift,Final Whistle
40303,3749434,00:00,63:47,Starting XI,Substitution - Off (Tactical),00:00,63:47,Starting XI,Substitution - Off (Tactical)
12529,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15042,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15515,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15516,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15637,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15654,3749448,91:00,,Substitution - On (Tactical),Final Whistle,91:00,,Substitution - On (Tactical),Final Whistle
15754,3749448,00:00,91:00,Starting XI,Substitution - Off (Tactical),00:00,91:00,Starting XI,Substitution - Off (Tactical)
19312,3749448,00:00,71:42,Starting XI,Substitution - Off (Tactical),00:00,71:42,Starting XI,Substitution - Off (Tactical)
20015,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
26014,3749448,71:42,,Substitution - On (Tactical),Final Whistle,71:42,,Substitution - On (Tactical),Final Whistle
38412,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40221,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40222,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
15659,3749448,00:00,65:25,Starting XI,Substitution - Off (Tactical),00:00,65:25,Starting XI,Substitution - Off (Tactical)
15665,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
19109,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
19735,3749448,65:25,,Substitution - On (Tactical),Final Whistle,65:25,,Substitution - On (Tactical),Final Whistle
34386,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
34388,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
34389,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
34390,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
34391,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
38454,3749448,84:16,,Substitution - On (Tactical),Final Whistle,84:16,,Substitution - On (Tactical),Final Whistle
38522,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40254,3749448,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40257,3749448,00:00,84:16,Starting XI,Substitution - Off (Tactical),00:00,84:16,Starting XI,Substitution - Off (Tactical)
3473,3749453,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
3793,3749453,,,,,,,,
3953,3749453,,,,,,,,
4815,3749453,,,,,,,,
15400,3749453,71:50,,Substitution - On (Tactical),Final Whistle,71:50,,Substitution - On (Tactical),Final Whistle
26649,3749453,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
39847,3749453,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40132,3749453,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40267,3749453,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40270,3749453,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40368,3749453,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40369,3749453,00:00,,Starting XI,Final Whistle,00:00,,Starting XI,Final Whistle
40370,3749453,00:00,37:02,Starting XI,Tactical Shift,37:02,71:50,Tactical Shift,Substitution - Off (Tactical)
40371,3749453,00:00,37:02,Starting XI,Tactical Shift,37:02,,Tactical Shift,Final Whistle
40372,3749453,83:26,,Substitution - On (Tactical),Final Whistle,83:26,,Substitution - On (Tactical),Final Whistle
40373,3749453,00:00,83:26,Starting XI,Substitution - Off (Tactical),00:00,83:26,Starting XI,Substitution - Off (Tactical)
15042,3749453,00:00,72:39,Starting XI,Substitution - Off (Tactical),00:00,72:39,Starting XI,Substitution - Off (Tactical)
