event_id,team_id,player_id,replacement_id,replacement_name,outcome_id,outcome_name,team_name,player_name,match_id,season_name,competition_name
e007d605-d019-4547-aa76-afd9a36832ac,218,3313,22915,Diego Lainez Leyva,103,Tactical,Real Betis,Giovani Lo Celso,16215,2018/2019,La Liga
0a4063f1-f5ca-4e5a-839e-8021ae2f19f3,218,5214,7910,Lorenzo Jesús Morón García,103,Tactical,Real Betis,William Silva de Carvalho,16215,2018/2019,La Liga
0e886c0d-48b6-4078-a944-329cda20d730,217,5470,13599,Carles Aleña Castillo,103,Tactical,Barcelona,Ivan Rakitić,16215,2018/2019,La Liga
10dbc916-1ad3-45ec-94d4-155bd76ecf48,217,5246,3501,Philippe Coutinho Correia,102,Injury,Barcelona,Luis Alberto Suárez Díaz,16215,2018/2019,La Liga
084347be-29a2-47ff-bb51-38dd6319e538,217,11392,3109,Malcom Filipe Silva de Oliveira,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,16231,2018/2019,La Liga
1676facb-f6aa-4ca0-a38c-a6d2763e35c2,217,6374,6379,Sergi Roberto Carnicer,103,Tactical,Barcelona,Nélson Cabral Semedo,16231,2018/2019,La Liga
6f96754c-0505-45cd-b284-1b2aff570ee1,214,11391,23343,Lei Wu,103,Tactical,Espanyol,Borja Iglesias Quintas,16231,2018/2019,La Liga
5a0a3709-6caa-4fb6-8c5d-b8de60f72b98,214,6902,6767,Sergio García De La Fuente,103,Tactical,Espanyol,Óscar Melendo Jiménez,16231,2018/2019,La Liga
94672766-6e76-4474-8b1a-2abd51ea38f8,214,6758,10323,Alfa Semedo Esteves,103,Tactical,Espanyol,Víctor Sánchez Mata,16231,2018/2019,La Liga
31b30d73-db82-4238-ab90-a876c598cbff,217,3501,8206,Arturo Erasmo Vidal Pardo,103,Tactical,Barcelona,Philippe Coutinho Correia,16231,2018/2019,La Liga
c013bf40-668b-41a4-ab53-72e2eb25ffe3,217,3501,5503,Lionel Andrés Messi Cuccittini,103,Tactical,Barcelona,Philippe Coutinho Correia,16240,2018/2019,La Liga
7afeffb6-c8d6-4d69-b995-5509bfb1e576,222,11384,11385,Santiago Cáseres,103,Tactical,Villarreal,Manuel Morlanes Ariño,16240,2018/2019,La Liga
0329e8a4-45ce-4ed6-a852-2f75adcffa12,217,5203,5470,Ivan Rakitić,103,Tactical,Barcelona,Sergio Busquets i Burgos,16240,2018/2019,La Liga
c23ac1b3-0074-40b6-af1a-9f726e15ae6d,217,11392,13599,Carles Aleña Castillo,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,16240,2018/2019,La Liga
09e629d7-e82f-4305-9eef-1dc53bd5571b,222,3551,5688,Carlos Arturo Bacca Ahumada,103,Tactical,Villarreal,Karl Brillant Toko Ekambi,16240,2018/2019,La Liga
05137acd-9472-45f4-a517-d81c96c41841,222,16335,6827,Daniele Bonera,103,Tactical,Villarreal,Samuel Chimerenka Chukwueze,16240,2018/2019,La Liga
babd4cae-4ade-4b19-aa20-0ec4b9999bdf,212,5696,6377,Ángel Martín Correa,103,Tactical,Atlético Madrid,Santiago Arias Naranjo,16248,2018/2019,La Liga
39fb2d2b-228c-4daa-b519-ad1ba534786e,212,6320,3477,Álvaro Borja Morata Martín,103,Tactical,Atlético Madrid,Filipe Luís Kasmirski,16248,2018/2019,La Liga
6ecddd77-406d-47a0-93a3-f29acc213d2b,217,11392,3109,Malcom Filipe Silva de Oliveira,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,16248,2018/2019,La Liga
b5ed57cb-c5bf-41a4-b80d-0ff5f91dbc85,217,3501,13599,Carles Aleña Castillo,103,Tactical,Barcelona,Philippe Coutinho Correia,16248,2018/2019,La Liga
3b28732e-b17a-4edf-8944-81e047c7f305,217,6379,6374,Nélson Cabral Semedo,103,Tactical,Barcelona,Sergi Roberto Carnicer,16248,2018/2019,La Liga
6a8a771c-39cb-4a78-bb53-253651cb03f8,212,6765,6375,Juan Francisco Torres Belén,103,Tactical,Atlético Madrid,Rodrigo Hernández Cascante,16248,2018/2019,La Liga
cc6c131f-aa33-40c9-9d39-133542af65b9,210,6676,16210,Luca Sangalli Fuentes,102,Injury,Real Sociedad,Igor Zubeldia Elorza,16265,2018/2019,La Liga
1ba72f7b-5843-46a7-92a8-efdf4d0d155b,217,11392,5203,Sergio Busquets i Burgos,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,16265,2018/2019,La Liga
1809d3ab-c82a-4b29-a1f9-60f1becbe1ea,217,5477,3501,Philippe Coutinho Correia,103,Tactical,Barcelona,Ousmane Dembélé,16265,2018/2019,La Liga
54a4991c-0a2c-474e-84e2-c72dab4898a6,210,6695,3508,Sandro Ramírez Castillo,103,Tactical,Real Sociedad,Juan Miguel Jiménez López,16265,2018/2019,La Liga
e4de6520-2d58-498c-93fb-c1584e5f041c,210,6713,22321,Ander Barrenetxea Muguruza,103,Tactical,Real Sociedad,Diego Javier Llorente Ríos,16265,2018/2019,La Liga
c9e3a036-5fe8-41ec-897a-657e9f93fe48,217,8206,6379,Sergi Roberto Carnicer,103,Tactical,Barcelona,Arturo Erasmo Vidal Pardo,16265,2018/2019,La Liga
45c97c1d-db63-4f85-adc8-aada62ed7034,206,6739,6604,Darko Brašanac,103,Tactical,Deportivo Alavés,Diego Alejandro Rolan Silva,16275,2018/2019,La Liga
5ce7debb-0933-4a62-9b3f-e4f7e4111e96,217,5477,5503,Lionel Andrés Messi Cuccittini,103,Tactical,Barcelona,Ousmane Dembélé,16275,2018/2019,La Liga
efbce876-e728-494f-a7a7-0dfb16220be4,217,6374,5211,Jordi Alba Ramos,103,Tactical,Barcelona,Nélson Cabral Semedo,16275,2018/2019,La Liga
30a0cfae-ed0a-4500-bb5a-3518c4af69c7,206,6636,12190,Patrick Twumasi,103,Tactical,Deportivo Alavés,Rodrigo Ely,16275,2018/2019,La Liga
673c83b4-72c9-4c3f-acc8-fc91d2ab35a9,206,6581,6038,John Guidetti,103,Tactical,Deportivo Alavés,Jonathan Rodríguez Menéndez,16275,2018/2019,La Liga
a288b185-e10f-4b90-b83c-4d5272c6a24f,217,13599,11392,Arthur Henrique Ramos de Oliveira Melo,103,Tactical,Barcelona,Carles Aleña Castillo,16275,2018/2019,La Liga
7f57be9e-8db9-4467-834d-eff7567c52a5,217,3501,5503,Lionel Andrés Messi Cuccittini,103,Tactical,Barcelona,Philippe Coutinho Correia,16289,2018/2019,La Liga
e4b09f92-9ba3-45f3-81aa-a5a9f02ceec4,221,18163,6668,José Luis Morales Nogales,103,Tactical,Levante UD,Moses Daddy-Ajala Simon,16289,2018/2019,La Liga
94abc696-d2c9-4beb-ae60-07467e2b506f,221,17303,6782,Enis Bardhi,103,Tactical,Levante UD,Nikola Vukčević,16289,2018/2019,La Liga
7bd8938e-e951-4747-9c6d-cb2a7f261b01,217,11392,5203,Sergio Busquets i Burgos,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,16289,2018/2019,La Liga
aae60051-7c2a-456d-9e41-e96bbaab115d,221,6680,6684,Roger Martí Salvador,103,Tactical,Levante UD,Rubén Rochina Naixes,16289,2018/2019,La Liga
cf365c57-d0bb-470d-8256-eb2dfc57100f,217,5477,6379,Sergi Roberto Carnicer,103,Tactical,Barcelona,Ousmane Dembélé,16289,2018/2019,La Liga
080dc260-ed31-44cf-a2d2-a0041c969e7b,216,5693,6873,Francisco Portillo Soler,103,Tactical,Getafe,Gaku Shibasaki,16306,2018/2019,La Liga
1d26be88-c949-4e16-922a-16497f4365a5,217,5470,13599,Carles Aleña Castillo,103,Tactical,Barcelona,Ivan Rakitić,16306,2018/2019,La Liga
38bfba6b-112d-4610-ba56-dd71a2f7e769,217,3501,24976,Abel Ruiz Ortega,102,Injury,Barcelona,Philippe Coutinho Correia,16306,2018/2019,La Liga
1da45ba7-ce7f-4179-981a-81764896d1e2,216,4546,4712,Samuel Sáiz Alonso,103,Tactical,Getafe,Dimitri Foulquier,16306,2018/2019,La Liga
c752b5b3-b953-491a-8c72-61f5d450a093,217,3109,6374,Nélson Cabral Semedo,103,Tactical,Barcelona,Malcom Filipe Silva de Oliveira,16306,2018/2019,La Liga
45ecc9f0-44fc-47e6-b525-fa0241ba5e0f,216,6611,7621,Hugo Duro Perales,103,Tactical,Getafe,Ángel Luis Rodríguez Díaz,16306,2018/2019,La Liga
f24b147d-aeb8-480b-8850-5c920c00c348,217,6374,5674,Moussa Wagué,103,Tactical,Barcelona,Nélson Cabral Semedo,16317,2018/2019,La Liga
80c63c06-4dd1-4fa6-848a-beebf9c829fd,217,5203,13599,Carles Aleña Castillo,103,Tactical,Barcelona,Sergio Busquets i Burgos,16317,2018/2019,La Liga
63891562-48d1-4679-9ab0-aacf52a4d328,322,6700,6711,Enrique García Martínez,103,Tactical,Eibar,Sergio Enrich Ametller,16317,2018/2019,La Liga
56af5b9b-9982-4d7d-963f-b3339b98c538,217,3109,25006,Carles Pérez Sayol,103,Tactical,Barcelona,Malcom Filipe Silva de Oliveira,16317,2018/2019,La Liga
f4340977-a4a9-463d-8381-9007d37b46ad,322,6778,13107,Sergio Álvarez Díaz,103,Tactical,Eibar,Iván Ramis Barrios,16317,2018/2019,La Liga
4ec114cf-aad8-479b-aadc-7b4fb35c4cbd,322,6707,13108,Marc Cardona Rovira,103,Tactical,Eibar,Charles Días Barbosa de Oliveira,16317,2018/2019,La Liga
7e1b709e-afae-40f5-a27d-2a22ca3c7ddd,217,5211,17304,Héctor Junior Firpo Adames,102,Injury,Barcelona,Jordi Alba Ramos,303377,2019/2020,La Liga
7ea91a57-a73e-4da5-895b-66553b8866e0,216,6630,6611,Ángel Luis Rodríguez Díaz,103,Tactical,Getafe,Jorge Molina Vidal,303377,2019/2020,La Liga
8b60e519-1d84-41a4-93d4-da8997d74948,216,7104,3666,Robert Kenedy Nunes do Nascimento,103,Tactical,Getafe,Mathías Olivera Miramontes,303377,2019/2020,La Liga
b0c8bb41-9ee1-4d62-ba9b-ae85a859fd2f,216,5466,6621,Amath Ndiaye,103,Tactical,Getafe,Oghenekaro Etebo,303377,2019/2020,La Liga
a98d7d70-404e-4b35-b3a3-6484fd03738d,217,11392,5470,Ivan Rakitić,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303377,2019/2020,La Liga
f951ce4f-975e-4648-b8a2-4e518ed467f7,217,30756,8206,Arturo Erasmo Vidal Pardo,103,Tactical,Barcelona,Anssumane Fati,303377,2019/2020,La Liga
08fccb86-40b1-4db6-b6f7-042e4723a37f,217,11392,8206,Arturo Erasmo Vidal Pardo,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303400,2019/2020,La Liga
2e25a75a-4a01-49df-8d7e-1b309ded498e,207,6401,5718,Rodrigo Moreno Machado,103,Tactical,Valencia,Kevin Gameiro,303400,2019/2020,La Liga
49552b4d-14bd-44c6-906b-d8a780cde1b5,207,6297,6828,Jaume Vicent Costa Jordá,103,Tactical,Valencia,Maximiliano Gómez González,303400,2019/2020,La Liga
40d47e80-bdb5-4f2a-a6ce-567334fd3f6b,217,8118,5470,Ivan Rakitić,103,Tactical,Barcelona,Frenkie de Jong,303400,2019/2020,La Liga
2eb31c71-5e46-4532-90f6-cb84e2d67ad2,217,30756,24949,Álex Collado Gutiérrez,103,Tactical,Barcelona,Anssumane Fati,303400,2019/2020,La Liga
bb52cb7a-d6a1-4136-aa93-88b1b887e628,207,6583,6613,Rubén Sobrino Pozuelo,103,Tactical,Valencia,Carlos Soler Barragán,303400,2019/2020,La Liga
116a5ef2-4400-43df-8ceb-ed642e45cf17,206,6732,6565,Pere Pons Riera,103,Tactical,Deportivo Alavés,Lucas Pérez Martínez,303421,2019/2020,La Liga
b8363c5a-0e93-4a39-a861-dfb6b0c72108,206,3513,24049,Luis Jesús Rioja González,103,Tactical,Deportivo Alavés,Oliver Burke,303421,2019/2020,La Liga
0a10217f-b48f-4084-b000-8f92f1fed88f,206,6615,30419,Alberto Rodríguez Baró,103,Tactical,Deportivo Alavés,Víctor Laguardia Cisneros,303421,2019/2020,La Liga
f50eab95-7eb2-41db-9eae-eba5a344ab0e,217,6826,6374,Nélson Cabral Semedo,102,Injury,Barcelona,Clément Lenglet,303421,2019/2020,La Liga
b09a965f-b5b1-4d3e-97fe-dce866af0019,217,5203,8118,Frenkie de Jong,103,Tactical,Barcelona,Sergio Busquets i Burgos,303421,2019/2020,La Liga
b2953fd2-f6e0-4b0f-bbff-8bbe0b643eec,206,6632,10318,Ljubomir Fejsa,103,Tactical,Deportivo Alavés,Manuel Alejandro García Sánchez,303421,2019/2020,La Liga
95ac0375-1540-46b7-a099-6573abfebad1,206,6659,41125,Abdallahi Mohamed Mahmoud,103,Tactical,Deportivo Alavés,Víctor Camarasa Ferrando,303421,2019/2020,La Liga
62c952e0-afd8-4038-b263-768dd87d11d0,217,30756,4447,Martin Braithwaite Christensen,103,Tactical,Barcelona,Anssumane Fati,303421,2019/2020,La Liga
3804a8c3-283f-4f44-a213-12d3bd0129b7,217,5503,5477,Ousmane Dembélé,102,Injury,Barcelona,Lionel Andrés Messi Cuccittini,303430,2019/2020,La Liga
7393a4f7-c9f4-4fec-8f11-efd8584f8b22,222,20063,3551,Karl Brillant Toko Ekambi,103,Tactical,Villarreal,Javier Ontiveros Parra,303430,2019/2020,La Liga
d1704f99-a437-4593-adf0-43f5d120fb13,217,6379,8118,Frenkie de Jong,103,Tactical,Barcelona,Sergi Roberto Carnicer,303430,2019/2020,La Liga
0406eb4e-2f2c-4910-8518-5ff6b0a0eb22,222,6766,11675,Moisés Gómez Bordonado,103,Tactical,Villarreal,Gerard Moreno Balaguero,303430,2019/2020,La Liga
d196c0b3-60a8-41e4-840d-4eb84c6759a3,222,11386,5688,Carlos Arturo Bacca Ahumada,103,Tactical,Villarreal,Santiago Cazorla González,303430,2019/2020,La Liga
00ddedb9-b600-46ba-a16f-8e9885d7ca94,217,5246,30756,Anssumane Fati,103,Tactical,Barcelona,Luis Alberto Suárez Díaz,303430,2019/2020,La Liga
e66eb6f5-d2e8-4e2a-a601-b757616d7abd,1043,24072,11671,Juan Camilo Hernández Suárez,103,Tactical,Mallorca,Salvador Sevilla López,303451,2019/2020,La Liga
e0e62355-949c-41d0-916a-4414b9797f76,217,8118,8206,Arturo Erasmo Vidal Pardo,103,Tactical,Barcelona,Frenkie de Jong,303451,2019/2020,La Liga
9fe8e3c8-c5ac-4f42-a316-f7d79fb2d3f1,1043,24087,27342,Josep Señé Escudero,103,Tactical,Mallorca,Iddrisu Baba Mohammed,303451,2019/2020,La Liga
0de426fb-70ef-48df-8335-9cd5deebe934,217,5470,13599,Carles Aleña Castillo,103,Tactical,Barcelona,Ivan Rakitić,303451,2019/2020,La Liga
17fe8054-fd21-4fd6-9fd6-7fae43ba31b2,1043,8654,24067,Abdón Prats Bastidas,103,Tactical,Mallorca,Ante Budimir,303451,2019/2020,La Liga
d9a786e8-bd01-40bf-aac7-d4b2ee7ff1d1,217,5487,25006,Carles Pérez Sayol,103,Tactical,Barcelona,Antoine Griezmann,303451,2019/2020,La Liga
bd073504-7dd7-4026-813b-bf872b5680ca,217,8206,4447,Martin Braithwaite Christensen,103,Tactical,Barcelona,Arturo Erasmo Vidal Pardo,303470,2019/2020,La Liga
168096c2-5d66-4094-8351-512b5ec0f11b,220,4926,5463,Luka Modrić,103,Tactical,Real Madrid,Francisco Román Alarcón Suárez,303470,2019/2020,La Liga
49f48148-1dca-4d6b-8677-fc100dccf116,217,11392,5470,Ivan Rakitić,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303470,2019/2020,La Liga
de26fbbb-343d-4bda-95ff-0904017774ee,217,5487,30756,Anssumane Fati,103,Tactical,Barcelona,Antoine Griezmann,303470,2019/2020,La Liga
4ee979e8-1090-4b5f-baa0-3890dee108d6,220,6773,5200,Lucas Vázquez Iglesias,103,Tactical,Real Madrid,Federico Santiago Valverde Dipetta,303470,2019/2020,La Liga
9a557054-c862-4ced-919c-2c525fd8d784,220,19677,3163,Mariano Díaz Mejía,103,Tactical,Real Madrid,Karim Benzema,303470,2019/2020,La Liga
be2eea9e-313a-4e0a-8d57-6325994f2798,213,6724,6616,Munir El Haddadi Mohamed,103,Tactical,Sevilla,Manuel Agudo Durán,303473,2019/2020,La Liga
7a14b952-ab5b-4f14-b28f-60c8120ebdc3,213,12021,6701,Joan Jordán Moreno,103,Tactical,Sevilla,Óliver Torres Muñoz,303473,2019/2020,La Liga
1aee30ce-5bd4-4070-932f-bb2328af8261,217,11392,5203,Sergio Busquets i Burgos,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303473,2019/2020,La Liga
ba998d5a-158f-4ecd-ade8-a9f4f5608010,213,20033,3058,Javier Hernández Balcázar,103,Tactical,Sevilla,Luuk de Jong,303473,2019/2020,La Liga
bb039e22-8377-43e2-a550-8225fb1a38c9,217,8206,5470,Ivan Rakitić,103,Tactical,Barcelona,Arturo Erasmo Vidal Pardo,303473,2019/2020,La Liga
2d57325b-bdbf-4fdf-be31-e5470546d4d6,217,11532,32480,Ronald Federico Araújo da Silva,103,Tactical,Barcelona,Jean-Clair Todibo,303473,2019/2020,La Liga
dcf64f94-7caa-4879-8e2f-a52d3c18d3c3,210,22321,6685,Mikel Oyarzabal Ugarte,103,Tactical,Real Sociedad,Ander Barrenetxea Muguruza,303479,2019/2020,La Liga
50e73471-c932-4d96-8ac2-637c255b9c95,210,6713,6676,Igor Zubeldia Elorza,103,Tactical,Real Sociedad,Diego Javier Llorente Ríos,303479,2019/2020,La Liga
a57e3586-ad21-45a9-b219-923c4200c99f,217,5470,8206,Arturo Erasmo Vidal Pardo,103,Tactical,Barcelona,Ivan Rakitić,303479,2019/2020,La Liga
ce94d50b-3f72-4129-907e-3728e8b0134a,210,8819,6721,Willian José da Silva,103,Tactical,Real Sociedad,Alexander Isak,303479,2019/2020,La Liga
cc0cbb08-9954-4f12-b11a-84951cdc587c,217,5487,30756,Anssumane Fati,103,Tactical,Barcelona,Antoine Griezmann,303479,2019/2020,La Liga
c0483f7d-e4fc-4ef5-a8f6-268e301e7bec,217,4447,17304,Héctor Junior Firpo Adames,103,Tactical,Barcelona,Martin Braithwaite Christensen,303479,2019/2020,La Liga
bc8bdf74-54bf-49f8-8210-26945c5b9f64,217,6374,5203,Sergio Busquets i Burgos,102,Injury,Barcelona,Nélson Cabral Semedo,303487,2019/2020,La Liga
a92a1430-3daa-4d19-a832-6f8b0f6bd39b,217,30756,5477,Ousmane Dembélé,103,Tactical,Barcelona,Anssumane Fati,303487,2019/2020,La Liga
7d5de1d3-4481-42f9-8db8-fb1132cb6e18,209,5516,6799,Brais Méndez Portela,103,Tactical,Celta Vigo,Pione Sisto Ifolo Emirmija,303487,2019/2020,La Liga
54f9465d-b4d1-454c-923d-86139baa7d45,217,5487,5246,Luis Alberto Suárez Díaz,103,Tactical,Barcelona,Antoine Griezmann,303487,2019/2020,La Liga
d02b3d45-2953-4792-934c-a976820ad2b9,209,6798,6609,Denis Suárez Fernández,103,Tactical,Celta Vigo,Stanislav Lobotka,303487,2019/2020,La Liga
9ab4b57c-4567-427c-95bf-b88f23a7f39c,209,4558,30294,Gabriel Matías Fernández Leites,103,Tactical,Celta Vigo,Pape Cheikh Diop Gueye,303487,2019/2020,La Liga
0a9d1292-9f4d-48f0-8f25-27d486a4a8bc,217,11392,24841,Ricard Puig Martí,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303493,2019/2020,La Liga
000585ad-2900-4eac-8e9f-b223db3e3318,215,11746,6775,Daniel García Carrillo,103,Tactical,Athletic Club,Unai López Cabrera,303493,2019/2020,La Liga
76eb7056-d0c0-4684-b739-38bbb7f90124,215,6387,6842,Iker Muniain Goñi,103,Tactical,Athletic Club,Iñigo Córdoba Kerejeta,303493,2019/2020,La Liga
86f32f93-1c3c-47ad-8184-727617d7a35a,217,5203,5470,Ivan Rakitić,103,Tactical,Barcelona,Sergio Busquets i Burgos,303493,2019/2020,La Liga
2a27600e-12e0-45ba-9f57-d65d324d608f,217,5487,30756,Anssumane Fati,103,Tactical,Barcelona,Antoine Griezmann,303493,2019/2020,La Liga
22950fb5-02da-4740-93f5-32933c52743b,215,6392,6699,Ander Capa Rodríguez,103,Tactical,Athletic Club,Íñigo Lekue Martínez,303493,2019/2020,La Liga
72b8fa85-ce2b-4a86-b960-238068977275,215,6393,32953,Asier Villalibre Molina,103,Tactical,Athletic Club,Iñaki Williams Arthuer,303493,2019/2020,La Liga
2d568848-97c5-482d-87a1-079854b7c174,215,30225,6391,Raúl García Escudero,103,Tactical,Athletic Club,Oihan Sancet Tirapu,303493,2019/2020,La Liga
d7903b66-6a59-4d20-8bbd-85269beadb27,217,5246,4447,Martin Braithwaite Christensen,103,Tactical,Barcelona,Luis Alberto Suárez Díaz,303493,2019/2020,La Liga
3ccf249a-5a39-4fe8-8771-b2f158678548,217,5246,25006,Carles Pérez Sayol,103,Tactical,Barcelona,Luis Alberto Suárez Díaz,303504,2019/2020,La Liga
3fd2bc96-b9dc-4b77-abb7-439c0b805166,221,6782,6680,Rubén Rochina Naixes,103,Tactical,Levante UD,Enis Bardhi,303504,2019/2020,La Liga
87a68cdc-c5be-4f4e-b4c0-0adea0fb1b00,217,8206,5203,Sergio Busquets i Burgos,103,Tactical,Barcelona,Arturo Erasmo Vidal Pardo,303504,2019/2020,La Liga
90945e75-b80a-4453-b591-bcb0309fb8c8,217,11392,30756,Anssumane Fati,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303504,2019/2020,La Liga
a29c2661-3eac-46bd-8a12-a155ab16aba8,221,6668,17303,Nikola Vukčević,103,Tactical,Levante UD,José Luis Morales Nogales,303504,2019/2020,La Liga
71a7a6dd-320e-482b-a95c-de5775514793,221,6688,6809,Erick Cathriel Cabaco Almada,103,Tactical,Levante UD,José Ángel Gómez Campaña,303504,2019/2020,La Liga
5ec9dace-567e-4ad2-bb49-c6e2ed56bf6d,209,6799,6310,Filip Bradarić,103,Tactical,Celta Vigo,Brais Méndez Portela,303516,2019/2020,La Liga
95c3f1e4-b0fe-4778-8b7a-e8e8fb2d2625,209,12555,6998,Rafael Alcântara do Nascimento,103,Tactical,Celta Vigo,Okay Yokuşlu,303516,2019/2020,La Liga
7c23e9cb-5742-44ef-9f0d-9608472b8ba9,209,5194,6724,Manuel Agudo Durán,103,Tactical,Celta Vigo,Fyodor Smolov,303516,2019/2020,La Liga
d18b5644-aa38-4978-8b51-949c4e7567d9,217,30756,4447,Martin Braithwaite Christensen,103,Tactical,Barcelona,Anssumane Fati,303516,2019/2020,La Liga
5adff408-c480-4cb5-9157-83e651037e5f,209,11388,6585,Jeison Fabián Murillo Cerón,103,Tactical,Celta Vigo,Néstor Alejandro Araújo Razo,303516,2019/2020,La Liga
69153b5e-dfa5-4323-a6f0-5ea27df65d12,209,41116,6594,Santiago Mina Lorenzo,103,Tactical,Celta Vigo,Jacobo González Rodrigañez,303516,2019/2020,La Liga
6364c330-33a7-416e-b39b-35455b8e3310,217,5211,17304,Héctor Junior Firpo Adames,103,Tactical,Barcelona,Jordi Alba Ramos,303516,2019/2020,La Liga
30af2eb3-80bd-47f3-923b-8fe8f165dc8a,217,5246,5487,Antoine Griezmann,103,Tactical,Barcelona,Luis Alberto Suárez Díaz,303516,2019/2020,La Liga
c83a103e-2be3-491c-affb-fe910d9be086,217,24841,11392,Arthur Henrique Ramos de Oliveira Melo,103,Tactical,Barcelona,Ricard Puig Martí,303516,2019/2020,La Liga
1db4150d-f019-4185-80c2-6e52666a70b9,206,24078,24049,Luis Jesús Rioja González,103,Tactical,Deportivo Alavés,Javier Muñoz Jiménez,303517,2019/2020,La Liga
ea587e99-0bb1-4544-a0e4-bfe3f5844213,206,6626,3265,José Luis Sanmartín Mato,103,Tactical,Deportivo Alavés,Mubarak Wakaso,303517,2019/2020,La Liga
0bb42f72-1920-48de-ab43-5998fdce6a37,217,5203,8118,Frenkie de Jong,103,Tactical,Barcelona,Sergio Busquets i Burgos,303517,2019/2020,La Liga
06384df9-86f5-4c24-95d9-fe3ea28599c2,217,5246,25006,Carles Pérez Sayol,103,Tactical,Barcelona,Luis Alberto Suárez Díaz,303517,2019/2020,La Liga
581dbda6-3d4b-46ad-9d7c-432e0dbbb23c,217,6379,6374,Nélson Cabral Semedo,103,Tactical,Barcelona,Sergi Roberto Carnicer,303517,2019/2020,La Liga
32ee6621-4515-4289-bec0-6741ca1b4e71,206,6400,3513,Oliver Burke,103,Tactical,Deportivo Alavés,Aleix Vidal Parreu,303517,2019/2020,La Liga
0653ffdb-1c0b-4c28-893d-b3628da91cbe,212,12041,6841,Víctor Machín Pérez,103,Tactical,Atlético Madrid,João Félix Sequeira,303524,2019/2020,La Liga
8fb7016a-24d6-411f-a77d-bbe7d88b97fd,212,6377,3245,Thomas Lemar,103,Tactical,Atlético Madrid,Ángel Martín Correa,303524,2019/2020,La Liga
39b62039-c319-4b0c-b5a8-c8a90840ff22,217,11392,8206,Arturo Erasmo Vidal Pardo,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303524,2019/2020,La Liga
4c0aaafc-6b93-418d-9f5f-0078262bef97,217,5213,5492,Samuel Yves Umtiti,102,Injury,Barcelona,Gerard Piqué Bernabéu,303524,2019/2020,La Liga
d398b362-eda1-4ca9-915a-0ff63d4c1d8b,212,5575,26532,Renan Augusto Lodi dos Santos,103,Tactical,Atlético Madrid,Héctor Miguel Herrera López,303524,2019/2020,La Liga
cfc43a5e-5a98-4506-914e-825b4ab80927,205,3610,16024,Roger Claver Assalé Djapone,103,Tactical,Leganés,Roque Mesa Quevedo,303532,2019/2020,La Liga
cbef620e-7679-4f7e-82bd-c18b2b985f87,217,6379,6374,Nélson Cabral Semedo,103,Tactical,Barcelona,Sergi Roberto Carnicer,303532,2019/2020,La Liga
7566a5b8-21bd-4dec-b9bb-d75f287a0e51,217,30756,5246,Luis Alberto Suárez Díaz,103,Tactical,Barcelona,Anssumane Fati,303532,2019/2020,La Liga
9f492427-a1bc-4361-8500-ce3e126960be,217,5203,8206,Arturo Erasmo Vidal Pardo,103,Tactical,Barcelona,Sergio Busquets i Burgos,303532,2019/2020,La Liga
5140d13f-c54f-49cb-9408-91dfc9ac9c3c,205,6606,11332,Ibrahim Amadou,103,Tactical,Leganés,Javier Eraso Goñi,303532,2019/2020,La Liga
9f9b6f8a-39d5-4baa-a5f5-390040094c41,205,11730,6885,Kévin Manuel Rodrigues,103,Tactical,Leganés,Jonathan Cristian Silva,303532,2019/2020,La Liga
ba8693e3-b3e2-4574-a35d-77eeb8223877,205,6602,3246,Guido Marcelo Carrillo,103,Tactical,Leganés,Miguel Ángel Guerrero Martín,303532,2019/2020,La Liga
99c2a182-45fc-45ff-b462-eac94f3aa25b,217,11392,24841,Ricard Puig Martí,103,Tactical,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303532,2019/2020,La Liga
c431b6e5-4989-43a8-8acb-9e53a8f39819,217,5213,5492,Samuel Yves Umtiti,103,Tactical,Barcelona,Gerard Piqué Bernabéu,303532,2019/2020,La Liga
58a0e0a3-4479-42a2-8f7b-c885e0b17139,205,6580,22418,Bryan Gil Salvatierra,103,Tactical,Leganés,José Luis García del Pozo,303532,2019/2020,La Liga
c70ecc18-0f7b-4d81-a90b-571c7d32bd52,217,8206,5470,Ivan Rakitić,103,Tactical,Barcelona,Arturo Erasmo Vidal Pardo,303548,2019/2020,La Liga
7300face-956f-4369-b091-fb29fddce4df,1043,24089,24576,Francisco Gámez López,103,Tactical,Mallorca,Joan Sastre Vanrell,303548,2019/2020,La Liga
