event_id,team_id,player_id,deflection,offensive,save_block,team_name,player_name,match_id,season_id,competition_id,season_name,competition_name
3b2529b9-24d7-4aa5-a2fc-605ea8f9cf90,215,6393,,,,Athletic Club,Iñaki Williams Arthuer,303493,42,11,2019/2020,La Liga
4d3082da-3a00-4cc5-9b37-07e149531876,217,5211,,,,Barcelona,Jordi Alba Ramos,303493,42,11,2019/2020,La Liga
1fe2e6a5-129a-4e15-b052-da824ec64680,215,6397,,,,Athletic Club,Unai Núñez Gestoso,303493,42,11,2019/2020,La Liga
9c685a63-80bf-40ad-8711-a8e82c82d1d9,215,30225,,,,Athletic Club,Oihan Sancet Tirapu,303493,42,11,2019/2020,La Liga
86803166-f8ea-4b25-9beb-3e9014ab517d,217,6374,,,,Barcelona,Nélson Cabral Semedo,303493,42,11,2019/2020,La Liga
18d20b60-02c9-4d82-bf52-a12341b7c14f,217,5487,,,,Barcelona,Antoine Griezmann,303493,42,11,2019/2020,La Liga
8e3ca39c-be19-454d-99d0-fce9ac1401a4,217,8206,,,,Barcelona,Arturo Erasmo Vidal Pardo,303493,42,11,2019/2020,La Liga
d7acf0ad-d51f-45e2-9227-50bf5486a097,215,11746,,,,Athletic Club,Unai López Cabrera,303493,42,11,2019/2020,La Liga
966bdc28-3c77-49e8-ab47-74e82e97546d,217,5246,True,False,False,Barcelona,Luis Alberto Suárez Díaz,303493,42,11,2019/2020,La Liga
f98c12c4-95df-4f74-9354-78e4164c13ed,215,6392,,,,Athletic Club,Íñigo Lekue Martínez,303493,42,11,2019/2020,La Liga
1cab5d01-e7b4-49c7-be90-16220def89dc,215,6387,,,,Athletic Club,Iñigo Córdoba Kerejeta,303493,42,11,2019/2020,La Liga
dc136847-2a76-4dd8-997d-c72140281a9f,215,6789,,,,Athletic Club,Mikel Balenziaga Oruesagasti,303493,42,11,2019/2020,La Liga
f0971424-c392-4054-adad-e061b5d933d8,215,6877,,,,Athletic Club,Yeray Álvarez López,303493,42,11,2019/2020,La Liga
30eb6cbc-a8cb-4ec0-936f-1384543c5b72,217,5487,True,False,False,Barcelona,Antoine Griezmann,303493,42,11,2019/2020,La Liga
7d32854e-a004-45a0-b8d4-afc4ce3d1c75,217,5487,,,,Barcelona,Antoine Griezmann,303493,42,11,2019/2020,La Liga
8f7c5193-85e6-4cf8-8d17-b09d9ae05605,215,6775,,,,Athletic Club,Daniel García Carrillo,303493,42,11,2019/2020,La Liga
952f4dc3-2d69-4331-ad23-2f89d24b0e1b,217,24841,,,,Barcelona,Ricard Puig Martí,303493,42,11,2019/2020,La Liga
6555c5de-0779-400d-9390-59ae738a3c5f,217,5470,,,,Barcelona,Ivan Rakitić,303493,42,11,2019/2020,La Liga
9405fda0-69fe-4ee5-ad64-b46d8176aff5,215,6775,,,,Athletic Club,Daniel García Carrillo,303493,42,11,2019/2020,La Liga
6ab9e5e4-90a2-4d3c-aba0-8e79513a34f2,215,6789,,,,Athletic Club,Mikel Balenziaga Oruesagasti,303493,42,11,2019/2020,La Liga
7b60a353-9a22-403f-af7b-5c23c8064f08,215,6397,,,,Athletic Club,Unai Núñez Gestoso,303493,42,11,2019/2020,La Liga
ea8d716a-8f9b-45ae-8f27-aa312f20c688,215,6649,,,,Athletic Club,Óscar de Marcos Arana,303493,42,11,2019/2020,La Liga
cd23a89e-bdf3-4fd2-9401-540f9cb1b3d8,217,5470,,,,Barcelona,Ivan Rakitić,303493,42,11,2019/2020,La Liga
6f40ca2c-9c38-4aec-96ad-b619c33116c6,217,8206,,,,Barcelona,Arturo Erasmo Vidal Pardo,303493,42,11,2019/2020,La Liga
2c1b9653-1e71-4834-8dac-e3d8abed37d5,217,5470,,,,Barcelona,Ivan Rakitić,303493,42,11,2019/2020,La Liga
c1601c9d-3a3b-464b-b089-c2ae7da380a0,215,6391,,,,Athletic Club,Raúl García Escudero,303493,42,11,2019/2020,La Liga
624615a7-742b-41b2-9096-dc59272a2092,215,6397,,,,Athletic Club,Unai Núñez Gestoso,303493,42,11,2019/2020,La Liga
70560d19-4fab-46dd-bb4c-369e4c61ece0,215,6391,,,,Athletic Club,Raúl García Escudero,303493,42,11,2019/2020,La Liga
7fb3f1dc-4daf-46c2-8576-904b132c2020,221,6688,,,,Levante UD,José Ángel Gómez Campaña,303504,42,11,2019/2020,La Liga
b81e46da-cc2a-4d74-b1d5-d04e9486557e,221,6796,,,,Levante UD,Nemanja Radoja,303504,42,11,2019/2020,La Liga
1a64c415-1256-46f0-a5e3-b04dae039055,217,5487,,,,Barcelona,Antoine Griezmann,303504,42,11,2019/2020,La Liga
cfc09bf5-6010-4d20-ab5d-29cd6924d42f,217,6826,,,,Barcelona,Clément Lenglet,303504,42,11,2019/2020,La Liga
4535d35d-3064-4c20-b52b-1493f7249fae,217,6379,,,,Barcelona,Sergi Roberto Carnicer,303504,42,11,2019/2020,La Liga
18656287-7c28-4e31-8f29-dbb6ce82fb74,217,5213,,,,Barcelona,Gerard Piqué Bernabéu,303504,42,11,2019/2020,La Liga
6ae4c297-d3b7-4112-8455-84b7a87b315e,217,8206,,,,Barcelona,Arturo Erasmo Vidal Pardo,303504,42,11,2019/2020,La Liga
65b3eb01-2736-4145-a8ab-3cb0b5896427,217,6826,,,,Barcelona,Clément Lenglet,303504,42,11,2019/2020,La Liga
dfdc3a56-53ee-46fd-8eec-6296165446da,217,6374,,,,Barcelona,Nélson Cabral Semedo,303504,42,11,2019/2020,La Liga
ac09d2b8-0992-4696-b91c-10acec373e06,221,21147,,,,Levante UD,Borja Mayoral Moya,303504,42,11,2019/2020,La Liga
de8d8c22-ce5e-44f4-bec6-1608a398baf9,221,21147,,,,Levante UD,Borja Mayoral Moya,303504,42,11,2019/2020,La Liga
d9dcc8ac-97f0-4834-b2bf-c70306300434,217,11392,,,,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303504,42,11,2019/2020,La Liga
a23c9052-1c8a-4bfc-9087-955ae9a64b1c,217,11392,,,,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303504,42,11,2019/2020,La Liga
700c60d8-a956-4daf-829e-423ec182ccbe,217,8118,,,,Barcelona,Frenkie de Jong,303504,42,11,2019/2020,La Liga
22450da7-cd83-4e41-bcab-3e6f7816f47e,217,8206,,,,Barcelona,Arturo Erasmo Vidal Pardo,303504,42,11,2019/2020,La Liga
c7501b28-901a-448b-b775-150d4e7645cd,217,5487,,,,Barcelona,Antoine Griezmann,303504,42,11,2019/2020,La Liga
77181c9d-b718-415e-9d5e-0e09864f3f2b,221,11676,False,False,False,Levante UD,Jorge Miramón Santagertrudis,303504,42,11,2019/2020,La Liga
4d637a4f-ab03-407d-a8ae-538ec88d9a5f,217,8118,,,,Barcelona,Frenkie de Jong,303504,42,11,2019/2020,La Liga
fb88c876-1a16-4d14-a286-f73dc0d682ae,217,6374,,,,Barcelona,Nélson Cabral Semedo,303504,42,11,2019/2020,La Liga
a678731a-45db-4267-9106-93ae847e136b,221,23948,,,,Levante UD,Carlos Clerc Martínez,303504,42,11,2019/2020,La Liga
2074cbab-81ae-4768-ae8c-7ef5cb337e74,217,6379,True,False,False,Barcelona,Sergi Roberto Carnicer,303504,42,11,2019/2020,La Liga
82bb4d57-b71d-43c7-8520-0fbcf6c17621,217,5213,,,,Barcelona,Gerard Piqué Bernabéu,303504,42,11,2019/2020,La Liga
4689f273-6fe0-4419-8342-d056ab99cfc9,221,6668,,,,Levante UD,José Luis Morales Nogales,303504,42,11,2019/2020,La Liga
75fd57ea-2ce9-4df8-a533-e32deb047b23,221,6796,,,,Levante UD,Nemanja Radoja,303504,42,11,2019/2020,La Liga
db9169c9-d57e-4605-82ac-f12b96ebdb97,221,6688,,,,Levante UD,José Ángel Gómez Campaña,303504,42,11,2019/2020,La Liga
2a93dbaf-571c-4e07-b85b-94e2e9c8331d,217,8118,,,,Barcelona,Frenkie de Jong,303504,42,11,2019/2020,La Liga
2e31f80f-9002-4901-9f63-04ba0edf0fb1,217,6379,,,,Barcelona,Sergi Roberto Carnicer,303504,42,11,2019/2020,La Liga
78612c17-22d6-43dc-bf96-ae6c60fe6267,217,5487,,,,Barcelona,Antoine Griezmann,303504,42,11,2019/2020,La Liga
164f031e-41d4-4581-9bf0-b4c879945e4d,217,5503,,,,Barcelona,Lionel Andrés Messi Cuccittini,303504,42,11,2019/2020,La Liga
facd543d-891b-410e-817d-c044ab3d5021,217,5503,True,False,False,Barcelona,Lionel Andrés Messi Cuccittini,303504,42,11,2019/2020,La Liga
9c811238-01e0-44d0-8fc6-318cbc4a6815,217,5203,True,False,False,Barcelona,Sergio Busquets i Burgos,303504,42,11,2019/2020,La Liga
eabaafdb-b9fc-4de7-be4b-4d8721bbb5fa,221,6688,,,,Levante UD,José Ángel Gómez Campaña,303504,42,11,2019/2020,La Liga
c6a637f1-77fd-4e28-89f5-7a880b741173,221,6592,,,,Levante UD,Rúben Miguel Nunes Vezo,303504,42,11,2019/2020,La Liga
3e7deb0a-9468-40e2-b4ed-d053db3a83ac,221,6680,,,,Levante UD,Rubén Rochina Naixes,303504,42,11,2019/2020,La Liga
577a1af6-6494-4690-9eca-85acabed157e,217,30756,,,,Barcelona,Anssumane Fati,303504,42,11,2019/2020,La Liga
0b0a414d-5bb5-4ca3-acc2-aa102ac0985a,221,11669,,,,Levante UD,Gonzalo Julián Melero Manzanares,303504,42,11,2019/2020,La Liga
118da6d2-8cb4-4529-88f2-2058cda78e82,221,11669,,,,Levante UD,Gonzalo Julián Melero Manzanares,303504,42,11,2019/2020,La Liga
73344691-22f7-46cf-835f-354af377ba1c,217,5203,,,,Barcelona,Sergio Busquets i Burgos,303504,42,11,2019/2020,La Liga
4a9a08cc-e200-4e8d-8d48-32c8d8e43481,221,23948,,,,Levante UD,Carlos Clerc Martínez,303504,42,11,2019/2020,La Liga
651dc697-ff0b-4486-aeba-45f8e869350a,209,5217,,,,Celta Vigo,Iago Aspas Juncal,303516,42,11,2019/2020,La Liga
88f472ca-2dab-4c5b-9748-0fb12845c935,217,6374,,,,Barcelona,Nélson Cabral Semedo,303516,42,11,2019/2020,La Liga
cc67349b-8d5d-4d50-9987-ff60d9f2d783,217,6374,,,,Barcelona,Nélson Cabral Semedo,303516,42,11,2019/2020,La Liga
9a9a5b00-99da-48d0-afba-e9f38490fe47,209,24273,,,,Celta Vigo,Jorge Sáenz de Miera Colmeiro,303516,42,11,2019/2020,La Liga
bb1d1c0f-5699-4386-a67f-3047ca5612a1,209,12555,,,,Celta Vigo,Okay Yokuşlu,303516,42,11,2019/2020,La Liga
5bbb680d-3143-4976-bc92-dac55f19e7a9,209,12555,,,,Celta Vigo,Okay Yokuşlu,303516,42,11,2019/2020,La Liga
568c0b94-6f3e-4fe4-aa77-f2ef5ed7e27b,217,5213,,,,Barcelona,Gerard Piqué Bernabéu,303516,42,11,2019/2020,La Liga
dfdfcbf3-3bd6-4aef-86e4-2e0c489f02fd,217,5211,,,,Barcelona,Jordi Alba Ramos,303516,42,11,2019/2020,La Liga
4306de41-f179-4e54-8c9e-ecb60e0c05dd,217,5211,,,,Barcelona,Jordi Alba Ramos,303516,42,11,2019/2020,La Liga
7f806aea-1483-431e-a69c-112d4a23fb21,217,5211,,,,Barcelona,Jordi Alba Ramos,303516,42,11,2019/2020,La Liga
3a3bcabc-374a-47b1-ad17-428a324ea7c6,209,12555,,,,Celta Vigo,Okay Yokuşlu,303516,42,11,2019/2020,La Liga
c432591d-ff64-418f-a1e9-8eed1e528ad7,209,22029,,,,Celta Vigo,Kevin Vázquez Comesaña,303516,42,11,2019/2020,La Liga
b34555b4-81e6-43e4-9549-f3ba60142237,209,11388,,,,Celta Vigo,Néstor Alejandro Araújo Razo,303516,42,11,2019/2020,La Liga
9a94bf40-c920-4f71-be06-f14981b9638c,209,12555,,,,Celta Vigo,Okay Yokuşlu,303516,42,11,2019/2020,La Liga
75b29f31-2b85-4daf-9186-e60b9079528f,217,5213,,,,Barcelona,Gerard Piqué Bernabéu,303516,42,11,2019/2020,La Liga
78f7ffb1-0353-4860-8c7c-7972d3cd8b0e,209,24273,,,,Celta Vigo,Jorge Sáenz de Miera Colmeiro,303516,42,11,2019/2020,La Liga
84bc24e9-f967-4219-9d68-ed9c35a9b4ab,209,6609,True,False,False,Celta Vigo,Denis Suárez Fernández,303516,42,11,2019/2020,La Liga
71fc8723-a437-4f6f-a3d9-f615a51f252d,209,16555,,,,Celta Vigo,Joseph Aidoo,303516,42,11,2019/2020,La Liga
bc03685c-cd43-4750-aeaf-4d58fb65963b,209,11388,,,,Celta Vigo,Néstor Alejandro Araújo Razo,303516,42,11,2019/2020,La Liga
58034e0d-75d2-4645-92c8-7dc4665e5138,209,22029,,,,Celta Vigo,Kevin Vázquez Comesaña,303516,42,11,2019/2020,La Liga
41f82d5c-aeab-4ca5-83bf-2055ebcb490b,217,5211,,,,Barcelona,Jordi Alba Ramos,303516,42,11,2019/2020,La Liga
10aa3b29-efc9-48eb-adac-94d1e14def5f,209,16555,,,,Celta Vigo,Joseph Aidoo,303516,42,11,2019/2020,La Liga
8c32eb49-74d4-406b-8061-b39a0f4f77a3,209,6609,,,,Celta Vigo,Denis Suárez Fernández,303516,42,11,2019/2020,La Liga
24d8d6d4-33b6-4255-8fc5-1f0f28ce327b,217,5470,,,,Barcelona,Ivan Rakitić,303516,42,11,2019/2020,La Liga
34a40cad-bdac-493e-84ff-58f73cd30f98,217,5470,,,,Barcelona,Ivan Rakitić,303516,42,11,2019/2020,La Liga
1cc9d1f5-744a-4b15-b7b7-6c9d87539e43,217,6374,,,,Barcelona,Nélson Cabral Semedo,303516,42,11,2019/2020,La Liga
606d7d8b-fb9b-487f-b478-5e854682e406,217,5246,,,,Barcelona,Luis Alberto Suárez Díaz,303516,42,11,2019/2020,La Liga
b8a4fac4-6538-4dac-8178-5f9a5e1301a0,217,5213,,,,Barcelona,Gerard Piqué Bernabéu,303516,42,11,2019/2020,La Liga
56a29504-5a22-4ef6-8ad2-8c6175a78e06,217,8206,,,,Barcelona,Arturo Erasmo Vidal Pardo,303516,42,11,2019/2020,La Liga
2c6bbc47-059d-49c3-baae-ac40431ae543,209,6310,,,,Celta Vigo,Filip Bradarić,303516,42,11,2019/2020,La Liga
c5de4282-f9c7-4d52-be01-75747b81abe8,209,5217,,,,Celta Vigo,Iago Aspas Juncal,303516,42,11,2019/2020,La Liga
6621304c-12b9-49f5-ba5b-4d23050de88e,209,6724,,,,Celta Vigo,Manuel Agudo Durán,303516,42,11,2019/2020,La Liga
cb466e4d-5b6a-4ad4-b11a-30d3b0d4245b,217,5213,,,,Barcelona,Gerard Piqué Bernabéu,303516,42,11,2019/2020,La Liga
0ba08d78-7966-479f-b5dd-ec3dc3bef051,209,6310,,,,Celta Vigo,Filip Bradarić,303516,42,11,2019/2020,La Liga
eda00260-29be-448d-9e82-1dbd6a3874ca,217,17304,,,,Barcelona,Héctor Junior Firpo Adames,303516,42,11,2019/2020,La Liga
6193d784-bd9b-4bf1-a7c9-a18b88c02a77,217,5213,False,True,False,Barcelona,Gerard Piqué Bernabéu,303516,42,11,2019/2020,La Liga
7b80207b-b1b1-45e5-a838-a6df99b3432b,206,6565,,,,Deportivo Alavés,Pere Pons Riera,303517,42,11,2019/2020,La Liga
71b6b4cd-30a8-43c7-bb40-be47f10d113f,217,5203,,,,Barcelona,Sergio Busquets i Burgos,303517,42,11,2019/2020,La Liga
24d7c64b-d4d0-41d8-947d-a7876f6b18d7,206,6400,,,,Deportivo Alavés,Aleix Vidal Parreu,303517,42,11,2019/2020,La Liga
0ef0f11b-c160-4b11-b623-f74c3abb9ffa,217,8206,,,,Barcelona,Arturo Erasmo Vidal Pardo,303517,42,11,2019/2020,La Liga
b71477bd-1341-40fa-a1f4-1edc262635c0,206,6923,,,,Deportivo Alavés,Joaquín Navarro Jiménez,303517,42,11,2019/2020,La Liga
7e6dd1a9-60f9-4e4e-adfa-df0a02b8ab35,217,8206,,,,Barcelona,Arturo Erasmo Vidal Pardo,303517,42,11,2019/2020,La Liga
43c22853-b7d1-48b9-b092-c9bd0fd94a95,206,6626,,,,Deportivo Alavés,Mubarak Wakaso,303517,42,11,2019/2020,La Liga
aa8f453d-6472-4b5f-bd70-711f3018cc6e,206,6565,,,,Deportivo Alavés,Pere Pons Riera,303517,42,11,2019/2020,La Liga
0f1fb260-2276-4593-a8a4-fea3b4340cf7,206,6732,,,,Deportivo Alavés,Lucas Pérez Martínez,303517,42,11,2019/2020,La Liga
5b0f9fa5-946a-4055-95bb-8187d323e1fa,206,6632,,,,Deportivo Alavés,Manuel Alejandro García Sánchez,303517,42,11,2019/2020,La Liga
298b96ba-63ba-4299-961a-33148f2ef5f5,206,6923,,,,Deportivo Alavés,Joaquín Navarro Jiménez,303517,42,11,2019/2020,La Liga
e83c85e6-1972-4070-a48f-5149f3386b4f,217,5492,,,,Barcelona,Samuel Yves Umtiti,303517,42,11,2019/2020,La Liga
ebab0d6a-b266-438e-a9d4-bd195272515f,206,6632,,,,Deportivo Alavés,Manuel Alejandro García Sánchez,303517,42,11,2019/2020,La Liga
43aa41e7-9211-42ad-a939-5bcb1b8cc067,206,24078,,,,Deportivo Alavés,Javier Muñoz Jiménez,303517,42,11,2019/2020,La Liga
64e4005d-38dd-495b-bb9a-b443a429d21e,206,6618,,,,Deportivo Alavés,Martín Aguirregabiria Padilla,303517,42,11,2019/2020,La Liga
80872081-5778-4301-a8bc-4b2454b0e38a,217,5246,,,,Barcelona,Luis Alberto Suárez Díaz,303517,42,11,2019/2020,La Liga
d5204175-9893-4e31-b52e-0858e9778c1a,206,6626,,,,Deportivo Alavés,Mubarak Wakaso,303517,42,11,2019/2020,La Liga
5543aeae-004c-452a-b7b7-44cce4e4b502,206,6565,,,,Deportivo Alavés,Pere Pons Riera,303517,42,11,2019/2020,La Liga
eec188ab-f8fa-46e4-a675-4cda44717f1d,217,13599,,,,Barcelona,Carles Aleña Castillo,303517,42,11,2019/2020,La Liga
4da291a2-2d59-49d3-8369-f5157dddf293,217,6379,,,,Barcelona,Sergi Roberto Carnicer,303517,42,11,2019/2020,La Liga
cfa3d2e0-3326-4515-9baa-af721aaa5546,206,6618,False,True,False,Deportivo Alavés,Martín Aguirregabiria Padilla,303517,42,11,2019/2020,La Liga
f2c9b607-7ed7-487a-9849-1e89a3613267,217,6379,,,,Barcelona,Sergi Roberto Carnicer,303517,42,11,2019/2020,La Liga
ad7c0416-2ecf-46f0-8e35-b955a0222bb5,217,13599,,,,Barcelona,Carles Aleña Castillo,303517,42,11,2019/2020,La Liga
0b74c722-535d-402b-b281-828255931c21,206,3265,,,,Deportivo Alavés,José Luis Sanmartín Mato,303517,42,11,2019/2020,La Liga
04dfb5d1-82da-49de-896c-b8b4b6fac4db,217,5487,,,,Barcelona,Antoine Griezmann,303517,42,11,2019/2020,La Liga
41f1ecee-6df7-4d9d-bb8a-384c7b59473e,217,5213,,,,Barcelona,Gerard Piqué Bernabéu,303517,42,11,2019/2020,La Liga
e307918f-d133-4e16-b938-4261d4d6b001,212,3477,,,,Atlético Madrid,Álvaro Borja Morata Martín,303524,42,11,2019/2020,La Liga
e1349456-3c46-48e6-8158-b860d53856c3,212,5199,,,,Atlético Madrid,Jorge Resurrección Merodio,303524,42,11,2019/2020,La Liga
22237433-eb46-4fd8-bca4-7c5ba5204ee0,217,11392,,,,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303524,42,11,2019/2020,La Liga
16445541-37ae-42fd-9298-6acb236fb145,217,8118,,,,Barcelona,Frenkie de Jong,303524,42,11,2019/2020,La Liga
68836008-b0a8-4e6f-97f8-c08418febecf,217,17304,,,,Barcelona,Héctor Junior Firpo Adames,303524,42,11,2019/2020,La Liga
2894666a-b44a-428c-a013-5f442df27e7f,217,5213,,,,Barcelona,Gerard Piqué Bernabéu,303524,42,11,2019/2020,La Liga
af9c37a8-bb8f-4cdc-a37d-bdbc61c7e686,212,6381,,,,Atlético Madrid,Saúl Ñíguez Esclapez,303524,42,11,2019/2020,La Liga
5d575336-7aef-44fb-896f-c45b4c3aed46,212,6377,,,,Atlético Madrid,Ángel Martín Correa,303524,42,11,2019/2020,La Liga
46e97353-30ee-47ea-bc58-0629813b50b2,217,6826,,,,Barcelona,Clément Lenglet,303524,42,11,2019/2020,La Liga
5d362091-2997-416c-a065-c1892032a061,217,5213,,,,Barcelona,Gerard Piqué Bernabéu,303524,42,11,2019/2020,La Liga
23058b71-c0ef-4aa4-88c0-2cab14dc33ba,212,11167,,,,Atlético Madrid,Felipe Augusto de Almeida Monteiro,303524,42,11,2019/2020,La Liga
f3754287-622d-4308-bb5a-d46ac6ac3b1d,217,5487,,,,Barcelona,Antoine Griezmann,303524,42,11,2019/2020,La Liga
0ce887e6-359b-482e-b9ad-7482be58abce,212,6381,,,,Atlético Madrid,Saúl Ñíguez Esclapez,303524,42,11,2019/2020,La Liga
42306732-ab39-4928-b436-47eb5ac1d70b,217,6379,,,,Barcelona,Sergi Roberto Carnicer,303524,42,11,2019/2020,La Liga
9fb6bdff-e554-4533-a975-1e78e3b9fce3,217,5213,,,,Barcelona,Gerard Piqué Bernabéu,303524,42,11,2019/2020,La Liga
feeb6a68-f372-48aa-83ce-ecb62fddb4b8,212,6790,,,,Atlético Madrid,Mario Hermoso Canseco,303524,42,11,2019/2020,La Liga
a8c245d4-e03c-4c82-8a3f-cf9db6f45c85,212,6790,,,,Atlético Madrid,Mario Hermoso Canseco,303524,42,11,2019/2020,La Liga
76298370-c59c-4948-a597-392635d8da22,217,5470,,,,Barcelona,Ivan Rakitić,303524,42,11,2019/2020,La Liga
e8709cc8-05c9-488f-8b9f-bdde35bc0e76,212,5575,,,,Atlético Madrid,Héctor Miguel Herrera López,303524,42,11,2019/2020,La Liga
3b5fd5d8-c513-4247-b54e-45ddc62115e1,212,5199,,,,Atlético Madrid,Jorge Resurrección Merodio,303524,42,11,2019/2020,La Liga
30e7ecc2-a949-496c-b2a7-7802a7abf90d,212,3308,,,,Atlético Madrid,Kieran Trippier,303524,42,11,2019/2020,La Liga
016ac104-c2a9-4541-b156-9020cb6de412,217,8118,,,,Barcelona,Frenkie de Jong,303524,42,11,2019/2020,La Liga
659c5bc3-941d-4880-ae97-4931293bc48e,217,8118,,,,Barcelona,Frenkie de Jong,303524,42,11,2019/2020,La Liga
3f1d94d5-1c8a-44b7-a0e1-67408b45272b,212,5575,,,,Atlético Madrid,Héctor Miguel Herrera López,303524,42,11,2019/2020,La Liga
795c5e3b-226b-48dc-9776-13d9bf858282,217,5503,,,,Barcelona,Lionel Andrés Messi Cuccittini,303524,42,11,2019/2020,La Liga
b1f13894-0dac-46bf-a8c3-9bde99eb076d,217,6826,,,,Barcelona,Clément Lenglet,303524,42,11,2019/2020,La Liga
abcb0610-d4a4-4845-bb8e-74110cc8c7c8,217,17304,,,,Barcelona,Héctor Junior Firpo Adames,303524,42,11,2019/2020,La Liga
8104b519-4f2d-4012-92f9-db8e046c82e3,212,5199,,,,Atlético Madrid,Jorge Resurrección Merodio,303524,42,11,2019/2020,La Liga
1bb7a2be-e059-4921-8e0a-e840d38c8c94,212,6790,,,,Atlético Madrid,Mario Hermoso Canseco,303524,42,11,2019/2020,La Liga
07138c5d-0d62-45fa-8685-d3ea09831e0d,212,6377,,,,Atlético Madrid,Ángel Martín Correa,303524,42,11,2019/2020,La Liga
088761e7-4433-45bd-8387-b3fc3e9d7331,217,6379,False,False,False,Barcelona,Sergi Roberto Carnicer,303524,42,11,2019/2020,La Liga
a2eeca92-6737-49eb-a6fa-abb9d8c34eac,217,5487,,,,Barcelona,Antoine Griezmann,303524,42,11,2019/2020,La Liga
cab471f4-ca9e-4cf4-a3f4-48a00cf3fedd,217,8206,,,,Barcelona,Arturo Erasmo Vidal Pardo,303524,42,11,2019/2020,La Liga
cf2dfab9-5ed2-495d-af80-ed4fdb0b89f9,217,5492,,,,Barcelona,Samuel Yves Umtiti,303524,42,11,2019/2020,La Liga
d3eb1f80-6458-4085-8d4f-f625ba2e93bc,212,3477,,,,Atlético Madrid,Álvaro Borja Morata Martín,303524,42,11,2019/2020,La Liga
2a2cce53-2c54-4b4d-b3f1-4bb264a0e830,217,5470,,,,Barcelona,Ivan Rakitić,303524,42,11,2019/2020,La Liga
2de150b1-ef62-411a-9292-9efe24d116aa,217,8118,,,,Barcelona,Frenkie de Jong,303524,42,11,2019/2020,La Liga
26fa9f69-9cec-48f5-af06-ccd83f3700bb,217,5487,,,,Barcelona,Antoine Griezmann,303524,42,11,2019/2020,La Liga
91856f54-aa6d-4fa8-8f3c-5415915949ee,205,6606,,,,Leganés,Javier Eraso Goñi,303532,42,11,2019/2020,La Liga
d11be516-8397-481f-bd7c-e7dd5c35e050,217,5203,,,,Barcelona,Sergio Busquets i Burgos,303532,42,11,2019/2020,La Liga
b2e13e25-5a7c-4b36-bcae-ee1e6e50dc86,217,5503,,,,Barcelona,Lionel Andrés Messi Cuccittini,303532,42,11,2019/2020,La Liga
2bd76ff3-3ae6-4b58-bd2b-143dae759d08,217,6379,,,,Barcelona,Sergi Roberto Carnicer,303532,42,11,2019/2020,La Liga
9e424e10-ee50-4761-8057-8a73afccd1f2,217,6826,False,False,False,Barcelona,Clément Lenglet,303532,42,11,2019/2020,La Liga
bb6439a1-ef9c-4b68-80a5-b9209f5f5238,217,30756,,,,Barcelona,Anssumane Fati,303532,42,11,2019/2020,La Liga
519b0826-bf3f-4956-887e-887a4cd2bafa,205,11730,False,True,False,Leganés,Jonathan Cristian Silva,303532,42,11,2019/2020,La Liga
a84db0c9-d341-4b5b-b1a1-15b35209ced0,205,6599,,,,Leganés,Rubén Salvador Pérez Del Mármol,303532,42,11,2019/2020,La Liga
7940591c-e488-4fe0-90aa-fff87cf1039b,205,3610,True,False,False,Leganés,Roque Mesa Quevedo,303532,42,11,2019/2020,La Liga
4573d9ec-530a-45e7-a06a-7e7a1e83868a,205,6580,,,,Leganés,José Luis García del Pozo,303532,42,11,2019/2020,La Liga
f98edaee-239e-4956-a621-4326bcadc13a,217,5470,,,,Barcelona,Ivan Rakitić,303532,42,11,2019/2020,La Liga
e5ea226c-5d5b-463e-abb0-7d901458781c,205,11730,,,,Leganés,Jonathan Cristian Silva,303532,42,11,2019/2020,La Liga
dcf15ba0-9a34-4f1b-a183-d51b8c45fa92,217,5203,,,,Barcelona,Sergio Busquets i Burgos,303532,42,11,2019/2020,La Liga
5083bc5d-1f88-4d27-a3e6-8b54222d5bfb,205,6598,,,,Leganés,Unai Bustinza Martínez,303532,42,11,2019/2020,La Liga
f6a65942-b997-4a16-a943-dac535c931cd,217,5503,,,,Barcelona,Lionel Andrés Messi Cuccittini,303532,42,11,2019/2020,La Liga
3a1cf090-cbdb-431e-a675-0dc1d278e598,205,6851,,,,Leganés,Aitor Ruibal García,303532,42,11,2019/2020,La Liga
d1be7c9d-378b-4579-8877-30269a935a87,205,6599,,,,Leganés,Rubén Salvador Pérez Del Mármol,303532,42,11,2019/2020,La Liga
d779e624-d4e5-4dc0-97be-e2944d2073d1,217,5213,,,,Barcelona,Gerard Piqué Bernabéu,303532,42,11,2019/2020,La Liga
35b3430e-f77b-4910-9a02-b2e9c3900118,217,11392,,,,Barcelona,Arthur Henrique Ramos de Oliveira Melo,303532,42,11,2019/2020,La Liga
8ead7a5d-e8d2-487b-a984-feb35029fbb4,205,6885,False,True,False,Leganés,Kévin Manuel Rodrigues,303532,42,11,2019/2020,La Liga
0ca3a9d0-e72e-4e5c-8787-78830248bbc2,217,8206,,,,Barcelona,Arturo Erasmo Vidal Pardo,303532,42,11,2019/2020,La Liga
0da46a4d-e033-4956-bb77-3f3c649944d4,205,3139,,,,Leganés,Chidozie Collins Awaziem,303532,42,11,2019/2020,La Liga
